item_id,item_name,category_name,unit_price,cost_price,rating_count,avg_overall_rating,std_overall_rating,avg_food_rating,avg_service_rating,avg_ambiance_rating,star_1_count,star_2_count,star_3_count,star_4_count,star_5_count,star_1_pct,star_5_pct,csat_pct,net_satisfaction_score
ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,15.5,7.5,977,3.5834186284544525,1.4722332281450055,3.5445240532241558,3.498464687819857,3.6458546571136132,169,68,128,248,364,17.2978505629478,37.25690890481064,62.64073694984646,38.3828045035824
ITEM-064,Butter Poached Maine Lobster Tail,Chef Specials & Seafood,52.0,23.5,163,3.5828220858895707,1.4690887026654744,3.5153374233128836,3.558282208588957,3.6625766871165646,29,11,16,50,57,17.791411042944784,34.96932515337423,65.6441717791411,41.104294478527606
ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,19.0,6.9,904,3.579646017699115,1.4174460705543117,3.518805309734513,3.5110619469026547,3.6150442477876106,139,71,130,255,309,15.376106194690264,34.18141592920354,62.38938053097345,39.15929203539823
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,15.0,7.2,851,3.5781433607520565,1.4574568771786278,3.5710928319623974,3.472385428907168,3.6392479435957696,145,63,99,243,301,17.038777908343125,35.370152761457106,63.924794359576964,39.48296122209165
ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,5.5,2.6,993,3.5770392749244713,1.4355637364462346,3.5468277945619335,3.51460221550856,3.6596173212487413,162,70,139,277,345,16.314199395770395,34.74320241691843,62.63846928499497,39.274924471299094
ITEM-061,Pan-Seared Chilean Sea Bass,Chef Specials & Seafood,46.0,18.5,236,3.5762711864406778,1.4404891584134438,3.4915254237288136,3.48728813559322,3.6313559322033897,39,18,27,72,80,16.52542372881356,33.89830508474576,64.40677966101694,40.25423728813559
ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,21.0,7.9,746,3.5750670241286864,1.4238129385886122,3.5361930294906165,3.5241286863270775,3.6246648793565686,121,50,105,219,251,16.219839142091153,33.64611260053619,63.00268096514745,40.08042895442359
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,18.0,7.5,920,3.575,1.444973652857987,3.55,3.5119565217391306,3.6032608695652173,147,79,119,248,327,15.978260869565217,35.54347826086956,62.5,37.93478260869565
ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,13.99,2.6,1058,3.5699432892249527,1.4793834522740228,3.522684310018904,3.491493383742911,3.6739130434782608,193,65,129,288,383,18.24196597353497,36.20037807183365,63.421550094517954,39.0359168241966
ITEM-010,Smoked Duck Croquettes,Appetizers & Small Plates,16.0,7.0,462,3.569264069264069,1.4737644553362221,3.5303030303030303,3.448051948051948,3.6666666666666665,83,27,64,120,168,17.965367965367964,36.36363636363637,62.33766233766234,38.52813852813853
ITEM-045,Linguine alle Vongole (Clams),Wood-Fired Pizzas & Pastas,25.0,12.0,271,3.5682656826568264,1.4226827616381679,3.5535055350553506,3.5202952029520294,3.5867158671586714,42,19,48,67,95,15.498154981549817,35.05535055350554,59.77859778597786,37.269372693726936
ITEM-148,Cold Pressed Green Detox Juice,Specialty Coffee & Beverages,8.5,4.1,431,3.566125290023202,1.454636076308594,3.5591647331786542,3.5382830626450117,3.6937354988399074,78,24,49,136,144,18.097447795823665,33.4106728538283,64.96519721577727,41.29930394431555
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,13.5,4.8,792,3.5643939393939394,1.4550647884797823,3.515151515151515,3.4684343434343434,3.6186868686868685,129,74,89,221,279,16.28787878787879,35.22727272727273,63.13131313131313,37.5
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,31.0,14.0,720,3.5625,1.4352930237333932,3.4972222222222222,3.5180555555555557,3.6375,118,55,94,210,243,16.38888888888889,33.75,62.916666666666664,38.88888888888889
ITEM-150,Artisanal Kombucha Peach Ginger,Specialty Coffee & Beverages,6.25,1.8,614,3.5618892508143323,1.4934048643474196,3.50814332247557,3.462540716612378,3.6612377850162865,111,49,64,164,226,18.078175895765472,36.807817589576544,63.51791530944625,37.45928338762215
ITEM-027,Chipotle Fish Tacos (3pcs),Artisanal Burgers & Handhelds,16.5,8.7,527,3.5616698292220113,1.4590387810282046,3.569259962049336,3.4819734345351043,3.652751423149905,90,41,63,149,184,17.077798861480076,34.9146110056926,63.18785578747628,38.33017077798861
ITEM-119,Matcha Green Tea Crepe Cake,Handcrafted Desserts & Pastries,11.5,3.2,395,3.559493670886076,1.4420725872996338,3.463291139240506,3.518987341772152,3.6531645569620252,65,28,61,103,138,16.455696202531644,34.93670886075949,61.01265822784811,37.46835443037975
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,18.5,13.8,1401,3.558886509635974,1.4680871575321193,3.518201284796574,3.481798715203426,3.62384011420414,246,106,160,397,492,17.558886509635975,35.11777301927195,63.45467523197716,38.32976445396146
ITEM-092,Truffle Wild Mushroom Risotto,Vegan & Plant-Based Creations,23.0,7.2,615,3.5577235772357723,1.4605010145043684,3.546341463414634,3.486178861788618,3.640650406504065,113,32,77,185,208,18.3739837398374,33.82113821138211,63.90243902439025,40.32520325203252
ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,6.99,4.8,1121,3.5557537912578057,1.464693223622999,3.5049063336306867,3.496877787689563,3.6351471900089205,205,62,145,323,386,18.28724353256021,34.43354148082069,63.2471008028546,39.42908117752007
ITEM-149,Rare Blue Mountain Jamaican Pour-Over,Specialty Coffee & Beverages,12.0,2.5,117,3.5555555555555554,1.4588874152659812,3.4786324786324787,3.4871794871794872,3.58974358974359,19,10,17,29,42,16.23931623931624,35.8974358974359,60.68376068376068,35.8974358974359
ITEM-050,Slow-Braised Beef Short Ribs,Prime Steaks & Butcher Cuts,36.0,14.5,623,3.5553772070626004,1.4948139106867262,3.5425361155698236,3.481540930979133,3.664526484751204,117,41,70,169,226,18.780096308186195,36.27608346709471,63.40288924558587,38.04173354735153
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,10.5,3.2,958,3.5542797494780793,1.4702474052451995,3.522964509394572,3.4759916492693113,3.6325678496868474,171,61,134,250,342,17.849686847599163,35.699373695198325,61.79540709812108,37.578288100208766
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,11.0,3.1,880,3.5534090909090907,1.4450455833740175,3.4954545454545456,3.452272727272727,3.6363636363636362,143,72,128,229,308,16.25,35.0,61.02272727272727,36.59090909090909
ITEM-102,Mushroom & Walnut Bolognese,Vegan & Plant-Based Creations,18.5,5.6,505,3.5524752475247525,1.4684914283981898,3.514851485148515,3.4732673267326732,3.6435643564356437,88,37,68,132,180,17.425742574257423,35.64356435643564,61.78217821782178,37.02970297029703
ITEM-131,Yuzu Lavender Gin Tonic,Signature Cocktails & Mocktails,14.0,2.7,695,3.5510791366906473,1.4303909557304835,3.5194244604316545,3.499280575539568,3.6201438848920864,121,41,87,226,220,17.41007194244604,31.654676258992804,64.1726618705036,40.86330935251799
ITEM-041,Calabrian Sausage Rigatoni,Wood-Fired Pizzas & Pastas,20.0,6.8,797,3.550815558343789,1.4891534009687961,3.493099121706399,3.4604767879548306,3.668757841907152,146,55,101,204,291,18.318695106649937,36.51191969887076,62.107904642409025,36.888331242158095
ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,5.75,1.2,1324,3.550604229607251,1.4645236654296196,3.495468277945619,3.484894259818731,3.644259818731118,236,89,167,374,458,17.82477341389728,34.59214501510574,62.839879154078545,38.29305135951662
ITEM-115,Pecan Pie Bourbon Whipped Cream,Handcrafted Desserts & Pastries,10.0,3.0,461,3.540130151843818,1.4510173284187537,3.5162689804772236,3.475054229934924,3.644251626898048,81,32,57,139,152,17.570498915401302,32.97180043383948,63.1236442516269,38.611713665943604
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,12.0,4.2,705,3.5347517730496456,1.4777702133121624,3.4695035460992907,3.466666666666667,3.6099290780141846,128,46,103,177,251,18.156028368794328,35.60283687943262,60.709219858156025,36.02836879432624
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),Prime Steaks & Butcher Cuts,52.0,23.0,432,3.5347222222222223,1.4637769905668403,3.4768518518518516,3.4560185185185186,3.5787037037037037,77,32,51,127,145,17.824074074074073,33.56481481481482,62.96296296296296,37.73148148148148
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,16.99,5.2,1153,3.523850823937554,1.4730195338730672,3.4596704249783174,3.4492627927146575,3.6131830008673025,207,87,152,309,398,17.95316565481353,34.518647007805725,61.31830008673027,35.819601040763224
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,48.0,24.5,617,3.521880064829822,1.439220240677784,3.4586709886547813,3.4651539708265804,3.59805510534846,109,38,88,186,196,17.666126418152352,31.766612641815232,61.912479740680716,38.087520259319284
ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,14.5,11.2,1292,3.5208978328173375,1.4749222454565094,3.503095975232198,3.458204334365325,3.623839009287926,238,86,176,349,443,18.421052631578945,34.28792569659443,61.30030959752322,36.22291021671827
ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,16.99,11.5,794,3.517632241813602,1.475419938773672,3.4508816120906802,3.447103274559194,3.5869017632241813,146,58,97,225,268,18.387909319899247,33.75314861460957,62.09068010075567,36.39798488664987
ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,27.0,11.5,568,3.515845070422535,1.431478678498236,3.4630281690140845,3.461267605633803,3.566901408450704,93,46,89,155,185,16.37323943661972,32.57042253521127,59.859154929577464,35.38732394366197
ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,15.99,12.0,1414,3.5127298444130126,1.4743071741935851,3.4561527581329563,3.4455445544554455,3.613861386138614,256,105,197,370,486,18.104667609618105,34.37057991513437,60.53748231966054,35.00707213578501
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,14.5,2.8,788,3.512690355329949,1.4579550422660494,3.4593908629441623,3.450507614213198,3.6065989847715736,136,64,114,208,266,17.258883248730964,33.756345177664976,60.15228426395939,34.77157360406091
ITEM-143,Organic Earl Grey Loose Leaf Tea,Specialty Coffee & Beverages,4.25,0.45,688,3.511627906976744,1.4151946166944973,3.484011627906977,3.427325581395349,3.5915697674418605,112,57,95,215,209,16.27906976744186,30.377906976744185,61.627906976744185,37.06395348837209
ITEM-018,Prime Wagyu Truffle Burger,Artisanal Burgers & Handhelds,28.0,11.5,334,3.4880239520958085,1.4719112779768297,3.4820359281437128,3.4550898203592815,3.5778443113772456,58,34,40,91,111,17.365269461077844,33.23353293413174,60.47904191616767,32.93413173652694
ITEM-060,Pepper-Crusted Bison Tenderloin,Prime Steaks & Butcher Cuts,58.0,25.0,86,3.4767441860465116,1.5241332671857373,3.383720930232558,3.395348837209302,3.5697674418604652,18,6,7,27,28,20.930232558139537,32.55813953488372,63.95348837209303,36.04651162790697
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,12.99,15.0,921,3.47014115092291,1.4719954223886091,3.41042345276873,3.43756786102063,3.591748099891422,171,75,119,262,294,18.566775244299674,31.921824104234524,60.36916395222585,33.65906623235613
ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,16.5,7.8,510,3.466666666666667,1.4879564534403023,3.4686274509803923,3.3980392156862744,3.556862745098039,98,37,73,133,169,19.215686274509807,33.13725490196078,59.21568627450981,32.745098039215684
ITEM-135,Red Sangria Pitcher (House Wine),Signature Cocktails & Mocktails,29.0,6.2,631,3.4595879556259903,1.4910949917407628,3.386687797147385,3.375594294770206,3.589540412044374,121,48,93,158,211,19.17591125198098,33.43898573692552,58.478605388272584,31.695721077654515
ITEM-065,Jumbo Lump Crab Cakes (2pcs),Chef Specials & Seafood,32.0,15.0,382,3.426701570680628,1.5296266197165753,3.424083769633508,3.413612565445026,3.568062827225131,86,19,45,110,122,22.5130890052356,31.93717277486911,60.73298429319372,33.246073298429316
ITEM-105,Artisanal Vegan Charcuterie Board,Vegan & Plant-Based Creations,26.0,8.5,184,3.375,1.5133738951257507,3.3532608695652173,3.25,3.4782608695652173,36,22,21,47,58,19.565217391304348,31.521739130434785,57.065217391304344,25.543478260869566
ITEM-075,Seafood Bouillabaisse Saffron Rouille,Chef Specials & Seafood,37.0,16.5,223,3.3497757847533634,1.4715278093346436,3.3228699551569507,3.3452914798206277,3.4618834080717487,44,23,27,69,60,19.730941704035875,26.905829596412556,57.847533632286996,27.802690582959645
ITEM-008,Reserve Osetra Caviar Blinis,Appetizers & Small Plates,65.0,16.5,53,3.3207547169811322,1.5035034075024751,3.3207547169811322,3.3962264150943398,3.509433962264151,12,1,14,10,16,22.641509433962266,30.18867924528302,49.056603773584904,24.528301886792452
