order_id,customer_id,location_id,order_date,order_time,order_timestamp,order_type,order_status,payment_method,subtotal_amount,discount_amount,tax_amount,tip_amount,delivery_fee,total_amount,promotion_id,table_number
ORD-001955,CUST-02766,LOC-014,2025-12-31,17:09:56,2025-12-31 17:09:56,DINE_IN,COMPLETED,CREDIT_CARD,278.44,0.0,22.97,55.69,0.0,357.1,,
ORD-001956,CUST-40087,LOC-014,2025-12-12,13:41:45,2025-12-12 13:41:45,TAKEOUT,COMPLETED,CREDIT_CARD,173.49,25.0,12.25,0.0,0.0,160.74,PROMO-011,
ORD-001957,CUST-42123,LOC-003,2025-09-03,13:51:49,2025-09-03 13:51:49,DINE_IN,COMPLETED,CASH,106.47,12.0,7.79,14.17,0.0,116.43,PROMO-008,14.0
ORD-001958,CUST-40171,LOC-019,2025-06-23,17:09:20,2025-06-23 17:09:20,DINE_IN,COMPLETED,CREDIT_CARD,236.97,6.5,19.01,41.48,0.0,290.96,PROMO-006,37.0
ORD-001959,CUST-24056,LOC-003,2025-08-31,13:44:21,2025-08-31 13:44:21,TAKEOUT,COMPLETED,CASH,213.48,8.0,16.95,0.0,0.0,222.43,PROMO-005,
ORD-001960,CUST-31832,LOC-005,2025-10-30,07:21:13,2025-10-30 07:21:13,DINE_IN,CANCELLED,CREDIT_CARD,190.74,25.0,13.67,0.0,0.0,179.41,PROMO-003,11.0
ORD-001961,CUST-06904,LOC-016,2025-02-28,18:39:42,2025-02-28 18:39:42,DINE_IN,COMPLETED,CREDIT_CARD,252.72,0.0,20.85,50.54,0.0,324.11,,25.0
ORD-001962,CUST-26508,LOC-018,2025-06-20,12:27:54,2025-06-20 12:27:54,DINE_IN,COMPLETED,CREDIT_CARD,167.47,20.0,12.17,22.12,0.0,181.76,PROMO-004,36.0
ORD-001963,CUST-01085,LOC-002,2025-11-15,17:13:37,2025-11-15 17:13:37,TAKEOUT,COMPLETED,MOBILE_PAY,375.98,0.0,31.02,0.0,0.0,407.0,,
ORD-001964,CUST-11880,LOC-013,2025-06-11,17:51:20,2025-06-11 17:51:20,DINE_IN,COMPLETED,DEBIT_CARD,109.99,0.0,9.07,19.8,0.0,138.86,,24.0
ORD-001965,CUST-27191,LOC-013,2025-08-10,10:00:56,2025-08-10 10:00:56,TAKEOUT,COMPLETED,DEBIT_CARD,207.44,0.0,17.11,0.0,0.0,224.55,,
ORD-001966,CUST-44354,LOC-018,2025-08-16,11:53:27,2025-08-16 11:53:27,DINE_IN,CANCELLED,CREDIT_CARD,226.44,0.0,18.68,0.0,0.0,245.12,,14.0
ORD-001967,CUST-39186,LOC-006,2025-03-27,13:06:02,2025-03-27 13:06:02,DRIVE_THRU,COMPLETED,MOBILE_PAY,272.71,0.0,22.5,0.0,0.0,295.21,,
ORD-001968,CUST-11781,LOC-005,2025-06-05,12:54:28,2025-06-05 12:54:28,DINE_IN,COMPLETED,DEBIT_CARD,222.0,0.0,18.32,33.3,0.0,273.62,,8.0
ORD-001969,CUST-21405,LOC-013,2025-05-25,12:52:05,2025-05-25 12:52:05,DELIVERY,COMPLETED,CREDIT_CARD,237.95,20.0,17.98,39.23,4.99,280.15,PROMO-004,
ORD-001970,CUST-43273,LOC-009,2025-01-13,12:28:40,2025-01-13 12:28:40,DINE_IN,COMPLETED,DEBIT_CARD,154.97,0.0,12.79,23.25,0.0,191.01,,27.0
ORD-001971,CUST-14876,LOC-001,2025-01-12,11:41:56,2025-01-12 11:41:56,DINE_IN,COMPLETED,MOBILE_PAY,202.48,0.0,16.7,30.37,0.0,249.55,,13.0
ORD-001972,CUST-17233,LOC-017,2025-11-13,10:19:41,2025-11-13 10:19:41,DRIVE_THRU,COMPLETED,CREDIT_CARD,201.0,25.0,14.52,0.0,0.0,190.52,PROMO-011,
ORD-001973,CUST-02512,LOC-006,2025-05-01,09:52:29,2025-05-01 09:52:29,DRIVE_THRU,COMPLETED,DEBIT_CARD,135.43,0.0,11.17,0.0,0.0,146.6,,
ORD-001974,CUST-20738,LOC-016,2025-07-25,19:51:18,2025-07-25 19:51:18,DELIVERY,COMPLETED,MOBILE_PAY,371.98,0.0,30.69,66.96,4.99,474.62,,
ORD-001975,CUST-22955,LOC-020,2025-05-11,19:22:17,2025-05-11 19:22:17,DINE_IN,COMPLETED,CREDIT_CARD,206.21,0.0,17.01,30.93,0.0,254.15,,28.0
ORD-001976,CUST-44560,LOC-016,2025-12-14,13:03:17,2025-12-14 13:03:17,DINE_IN,COMPLETED,CREDIT_CARD,208.49,0.0,17.2,20.85,0.0,246.54,,30.0
ORD-001977,CUST-36386,LOC-017,2025-04-25,12:46:09,2025-04-25 12:46:09,DINE_IN,COMPLETED,DEBIT_CARD,219.46,0.0,18.11,39.5,0.0,277.07,,37.0
ORD-001978,CUST-12322,LOC-018,2025-06-26,17:14:06,2025-06-26 17:14:06,DINE_IN,COMPLETED,MOBILE_PAY,210.46,0.0,17.36,31.57,0.0,259.39,,36.0
ORD-001979,CUST-19754,LOC-011,2025-11-24,10:15:58,2025-11-24 10:15:58,TAKEOUT,COMPLETED,DEBIT_CARD,151.72,0.0,12.52,0.0,0.0,164.24,,
ORD-001980,CUST-23708,LOC-002,2025-11-15,10:50:18,2025-11-15 10:50:18,DINE_IN,COMPLETED,DEBIT_CARD,296.46,0.0,24.46,44.47,0.0,365.39,,7.0
ORD-001981,CUST-45501,LOC-010,2025-03-27,10:00:59,2025-03-27 10:00:59,DELIVERY,COMPLETED,CREDIT_CARD,437.94,0.0,36.13,78.83,4.99,557.89,,
ORD-001982,CUST-26805,LOC-010,2025-11-04,18:51:50,2025-11-04 18:51:50,DRIVE_THRU,COMPLETED,CREDIT_CARD,240.24,0.0,19.82,0.0,0.0,260.06,,
ORD-001983,CUST-06438,LOC-018,2025-07-05,19:42:20,2025-07-05 19:42:20,DINE_IN,CANCELLED,CREDIT_CARD,173.95,0.0,14.35,0.0,0.0,188.3,,36.0
ORD-001984,CUST-29642,LOC-007,2025-07-13,14:24:49,2025-07-13 14:24:49,DINE_IN,COMPLETED,CASH,275.48,0.0,22.73,41.32,0.0,339.53,,31.0
ORD-001985,CUST-08916,LOC-006,2025-03-06,11:03:07,2025-03-06 11:03:07,TAKEOUT,COMPLETED,CREDIT_CARD,238.71,6.5,19.16,0.0,0.0,251.37,PROMO-006,
ORD-001986,CUST-01071,LOC-005,2025-02-09,12:12:11,2025-02-09 12:12:11,DINE_IN,COMPLETED,DEBIT_CARD,238.22,0.0,19.65,23.82,0.0,281.69,,32.0
ORD-001987,CUST-01442,LOC-016,2025-10-07,19:43:29,2025-10-07 19:43:29,DRIVE_THRU,COMPLETED,CASH,177.47,15.0,13.4,0.0,0.0,175.87,PROMO-002,
ORD-001988,CUST-40543,LOC-004,2025-07-18,14:00:57,2025-07-18 14:00:57,DRIVE_THRU,COMPLETED,MOBILE_PAY,280.96,15.0,21.94,0.0,0.0,287.9,PROMO-012,
ORD-001989,CUST-06896,LOC-017,2025-06-28,13:24:24,2025-06-28 13:24:24,DELIVERY,COMPLETED,DEBIT_CARD,283.73,0.0,23.41,42.56,4.99,354.69,,
ORD-001990,CUST-15153,LOC-002,2025-10-08,17:33:24,2025-10-08 17:33:24,DELIVERY,COMPLETED,DEBIT_CARD,205.96,0.0,16.99,37.07,4.99,265.01,,
ORD-001991,CUST-16836,LOC-014,2025-10-22,12:48:04,2025-10-22 12:48:04,DINE_IN,COMPLETED,CASH,149.97,0.0,12.37,22.5,0.0,184.84,,9.0
ORD-001992,CUST-48320,LOC-005,2025-03-16,06:35:55,2025-03-16 06:35:55,DINE_IN,CANCELLED,CREDIT_CARD,181.22,20.0,13.3,0.0,0.0,174.52,PROMO-010,
ORD-001993,CUST-47673,LOC-008,2025-08-23,20:00:52,2025-08-23 20:00:52,DINE_IN,COMPLETED,CREDIT_CARD,215.48,6.5,17.24,37.62,0.0,263.84,PROMO-006,35.0
ORD-001994,CUST-06629,LOC-017,2025-03-07,18:13:36,2025-03-07 18:13:36,DELIVERY,COMPLETED,DEBIT_CARD,92.48,6.5,7.09,12.9,4.99,110.96,PROMO-006,
ORD-001995,CUST-32583,LOC-012,2025-10-17,21:21:48,2025-10-17 21:21:48,TAKEOUT,COMPLETED,CREDIT_CARD,137.98,0.0,11.38,0.0,0.0,149.36,,
ORD-001996,CUST-26632,LOC-008,2025-09-08,19:53:14,2025-09-08 19:53:14,DINE_IN,COMPLETED,MOBILE_PAY,221.98,0.0,18.31,33.3,0.0,273.59,,32.0
ORD-001997,CUST-03354,LOC-014,2025-12-19,12:39:58,2025-12-19 12:39:58,DINE_IN,COMPLETED,CREDIT_CARD,234.23,40.0,16.02,38.85,0.0,249.1,PROMO-009,6.0
ORD-001998,CUST-20992,LOC-003,2025-02-03,12:32:51,2025-02-03 12:32:51,DINE_IN,COMPLETED,CREDIT_CARD,173.47,10.0,13.49,24.52,0.0,201.48,PROMO-007,40.0
ORD-001999,CUST-09903,LOC-002,2025-01-29,10:44:21,2025-01-29 10:44:21,DINE_IN,COMPLETED,CREDIT_CARD,115.46,0.0,9.53,17.32,0.0,142.31,,37.0
ORD-002000,CUST-25259,LOC-001,2025-05-04,18:09:04,2025-05-04 18:09:04,DELIVERY,PENDING,CREDIT_CARD,294.95,0.0,24.33,0.0,4.99,324.27,,
ORD-002001,CUST-47909,LOC-001,2025-04-26,17:56:22,2025-04-26 17:56:22,DELIVERY,COMPLETED,CASH,157.5,15.0,11.76,25.65,4.99,184.9,PROMO-001,
ORD-002002,CUST-00769,LOC-010,2025-04-20,11:55:42,2025-04-20 11:55:42,DELIVERY,COMPLETED,MOBILE_PAY,221.45,0.0,18.27,33.22,4.99,277.93,,
ORD-002003,CUST-19071,LOC-007,2025-12-05,21:03:31,2025-12-05 21:03:31,DELIVERY,COMPLETED,MOBILE_PAY,393.24,0.0,32.44,58.99,4.99,489.66,,
ORD-002004,CUST-26150,LOC-016,2025-04-21,18:47:01,2025-04-21 18:47:01,DELIVERY,COMPLETED,CREDIT_CARD,381.48,0.0,31.47,68.67,4.99,486.61,,
ORD-002005,CUST-09028,LOC-001,2025-04-30,19:26:24,2025-04-30 19:26:24,DRIVE_THRU,COMPLETED,DEBIT_CARD,328.94,0.0,27.14,0.0,0.0,356.08,,
ORD-002006,CUST-05711,LOC-001,2025-10-19,11:02:46,2025-10-19 11:02:46,DINE_IN,COMPLETED,MOBILE_PAY,174.48,0.0,14.39,26.17,0.0,215.04,,27.0
ORD-002007,CUST-38600,LOC-020,2025-07-03,16:36:43,2025-07-03 16:36:43,DINE_IN,COMPLETED,MOBILE_PAY,317.46,0.0,26.19,63.49,0.0,407.14,,11.0
ORD-002008,CUST-20482,LOC-002,2025-10-26,22:02:15,2025-10-26 22:02:15,DELIVERY,COMPLETED,CREDIT_CARD,209.97,0.0,17.32,37.79,4.99,270.07,,
ORD-002009,CUST-03002,LOC-002,2025-02-02,12:44:10,2025-02-02 12:44:10,DINE_IN,CANCELLED,CREDIT_CARD,169.45,25.0,11.92,0.0,0.0,156.37,PROMO-003,24.0
ORD-002010,CUST-29582,LOC-010,2025-07-14,12:44:51,2025-07-14 12:44:51,DINE_IN,CANCELLED,DEBIT_CARD,140.5,0.0,11.59,0.0,0.0,152.09,,5.0
ORD-002011,CUST-14760,LOC-002,2025-01-17,14:34:09,2025-01-17 14:34:09,DINE_IN,COMPLETED,DEBIT_CARD,186.97,0.0,15.43,37.39,0.0,239.79,,22.0
ORD-002012,CUST-14370,LOC-002,2025-01-31,08:08:43,2025-01-31 08:08:43,DRIVE_THRU,COMPLETED,CREDIT_CARD,116.47,6.5,9.07,0.0,0.0,119.04,PROMO-006,
ORD-002013,CUST-29932,LOC-013,2025-12-05,11:11:57,2025-12-05 11:11:57,TAKEOUT,COMPLETED,DEBIT_CARD,210.2,0.0,17.34,0.0,0.0,227.54,,
ORD-002014,CUST-11875,LOC-011,2025-03-08,12:00:25,2025-03-08 12:00:25,TAKEOUT,COMPLETED,CREDIT_CARD,275.42,0.0,22.72,0.0,0.0,298.14,,
ORD-002015,CUST-29197,LOC-016,2025-07-29,07:56:02,2025-07-29 07:56:02,TAKEOUT,COMPLETED,MOBILE_PAY,321.48,0.0,26.52,0.0,0.0,348.0,,
ORD-002016,CUST-41939,LOC-015,2025-06-20,12:44:53,2025-06-20 12:44:53,TAKEOUT,COMPLETED,CASH,332.96,15.0,26.23,0.0,0.0,344.19,PROMO-002,
ORD-002017,CUST-01081,LOC-008,2025-05-30,15:03:37,2025-05-30 15:03:37,DINE_IN,COMPLETED,CASH,77.75,0.0,6.41,13.99,0.0,98.15,,2.0
ORD-002018,CUST-21304,LOC-001,2025-12-02,07:07:16,2025-12-02 07:07:16,DELIVERY,COMPLETED,CREDIT_CARD,429.95,0.0,35.47,77.39,4.99,547.8,,
ORD-002019,CUST-20721,LOC-012,2025-01-11,14:27:21,2025-01-11 14:27:21,DINE_IN,CANCELLED,CREDIT_CARD,258.49,25.0,19.26,0.0,0.0,252.75,PROMO-003,9.0
ORD-002020,CUST-07135,LOC-009,2025-09-12,18:20:38,2025-09-12 18:20:38,DINE_IN,COMPLETED,MOBILE_PAY,237.41,15.0,18.35,40.03,0.0,280.79,PROMO-002,12.0
ORD-002021,,LOC-019,2025-12-21,10:12:45,2025-12-21 10:12:45,DELIVERY,COMPLETED,CREDIT_CARD,305.19,15.0,23.94,43.53,4.99,362.65,PROMO-002,
ORD-002022,CUST-18354,LOC-004,2025-08-07,21:41:58,2025-08-07 21:41:58,TAKEOUT,COMPLETED,CASH,137.0,0.0,11.3,0.0,0.0,148.3,,
ORD-002023,CUST-31303,LOC-015,2025-12-13,13:19:41,2025-12-13 13:19:41,DINE_IN,COMPLETED,CREDIT_CARD,158.68,0.0,13.09,23.8,0.0,195.57,,27.0
ORD-002024,CUST-35912,LOC-020,2025-01-26,13:26:45,2025-01-26 13:26:45,DINE_IN,COMPLETED,CREDIT_CARD,343.23,0.0,28.32,61.78,0.0,433.33,,15.0
ORD-002025,CUST-05067,LOC-004,2025-06-22,14:55:56,2025-06-22 14:55:56,DELIVERY,COMPLETED,DEBIT_CARD,233.49,0.0,19.26,35.02,4.99,292.76,,
ORD-002026,CUST-41643,LOC-006,2025-04-26,12:36:39,2025-04-26 12:36:39,DELIVERY,COMPLETED,CREDIT_CARD,180.93,0.0,14.93,32.57,4.99,233.42,,
ORD-002027,CUST-48814,LOC-012,2025-10-08,17:06:27,2025-10-08 17:06:27,DINE_IN,COMPLETED,GIFT_CARD,263.46,0.0,21.74,26.35,0.0,311.55,,28.0
ORD-002028,CUST-47255,LOC-013,2025-12-26,11:18:42,2025-12-26 11:18:42,DINE_IN,COMPLETED,MOBILE_PAY,277.5,25.0,20.83,45.45,0.0,318.78,PROMO-011,18.0
ORD-002029,CUST-26724,LOC-002,2025-04-24,20:13:29,2025-04-24 20:13:29,DINE_IN,COMPLETED,CREDIT_CARD,193.99,0.0,16.0,38.8,0.0,248.79,,8.0
ORD-002030,CUST-38974,LOC-010,2025-09-07,19:27:59,2025-09-07 19:27:59,TAKEOUT,CANCELLED,CREDIT_CARD,356.98,20.0,27.8,0.0,0.0,364.78,PROMO-010,
ORD-002031,CUST-17253,LOC-016,2025-03-31,17:16:54,2025-03-31 17:16:54,DINE_IN,COMPLETED,MOBILE_PAY,282.5,15.0,22.07,40.12,0.0,329.69,PROMO-012,10.0
ORD-002032,CUST-33277,LOC-014,2025-08-09,18:23:26,2025-08-09 18:23:26,DINE_IN,COMPLETED,CASH,304.97,0.0,25.16,60.99,0.0,391.12,,2.0
ORD-002033,CUST-12960,LOC-019,2025-07-07,18:31:53,2025-07-07 18:31:53,DINE_IN,COMPLETED,DEBIT_CARD,195.49,20.0,14.48,26.32,0.0,216.29,PROMO-004,6.0
ORD-002034,CUST-37090,LOC-012,2025-12-23,13:51:43,2025-12-23 13:51:43,DINE_IN,COMPLETED,CREDIT_CARD,243.24,6.5,19.53,47.35,0.0,303.62,PROMO-006,26.0
ORD-002035,CUST-42072,LOC-003,2025-08-23,11:40:38,2025-08-23 11:40:38,DINE_IN,COMPLETED,DEBIT_CARD,137.5,0.0,11.34,24.75,0.0,173.59,,36.0
ORD-002036,CUST-41220,LOC-017,2025-05-31,12:53:27,2025-05-31 12:53:27,TAKEOUT,COMPLETED,CREDIT_CARD,151.96,0.0,12.54,0.0,0.0,164.5,,
ORD-002037,CUST-34890,LOC-013,2025-02-26,19:18:13,2025-02-26 19:18:13,DINE_IN,COMPLETED,CREDIT_CARD,202.22,0.0,16.68,20.22,0.0,239.12,,28.0
ORD-002038,CUST-02250,LOC-008,2025-03-13,17:50:34,2025-03-13 17:50:34,DELIVERY,COMPLETED,DEBIT_CARD,233.46,0.0,19.26,42.02,4.99,299.73,,
ORD-002039,CUST-15110,LOC-011,2025-04-12,19:18:14,2025-04-12 19:18:14,TAKEOUT,COMPLETED,MOBILE_PAY,292.46,10.0,23.3,0.0,0.0,305.76,PROMO-007,
ORD-002040,CUST-15299,LOC-005,2025-04-22,19:20:44,2025-04-22 19:20:44,DINE_IN,CANCELLED,CREDIT_CARD,158.0,20.0,11.38,0.0,0.0,149.38,PROMO-010,2.0
ORD-002041,CUST-29309,LOC-012,2025-11-18,14:06:59,2025-11-18 14:06:59,DINE_IN,COMPLETED,CREDIT_CARD,268.46,0.0,22.15,40.27,0.0,330.88,,40.0
ORD-002042,CUST-40268,LOC-008,2025-08-08,13:26:20,2025-08-08 13:26:20,DINE_IN,COMPLETED,CREDIT_CARD,277.47,0.0,22.89,41.62,0.0,341.98,,
ORD-002043,CUST-00860,LOC-012,2025-07-26,13:48:00,2025-07-26 13:48:00,DINE_IN,CANCELLED,GIFT_CARD,369.91,0.0,30.52,0.0,0.0,400.43,,18.0
ORD-002044,CUST-35023,LOC-005,2025-02-26,13:41:06,2025-02-26 13:41:06,DINE_IN,COMPLETED,CREDIT_CARD,193.97,20.0,14.35,26.1,0.0,214.42,PROMO-004,9.0
ORD-002045,CUST-29848,LOC-005,2025-11-21,20:28:56,2025-11-21 20:28:56,DRIVE_THRU,CANCELLED,MOBILE_PAY,128.74,12.0,9.63,0.0,0.0,126.37,PROMO-008,
ORD-002046,CUST-25830,LOC-008,2025-10-05,11:10:06,2025-10-05 11:10:06,TAKEOUT,COMPLETED,CREDIT_CARD,217.97,15.0,16.75,0.0,0.0,219.72,PROMO-001,
ORD-002047,,LOC-003,2025-02-02,11:05:27,2025-02-02 11:05:27,DINE_IN,COMPLETED,MOBILE_PAY,238.47,0.0,19.67,47.69,0.0,305.83,,40.0
ORD-002048,CUST-13148,LOC-019,2025-09-29,12:14:00,2025-09-29 12:14:00,DINE_IN,COMPLETED,DEBIT_CARD,185.45,0.0,15.3,18.54,0.0,219.29,,20.0
ORD-002049,CUST-32841,LOC-010,2025-08-02,18:47:47,2025-08-02 18:47:47,DRIVE_THRU,COMPLETED,CREDIT_CARD,135.42,0.0,11.17,0.0,0.0,146.59,,
ORD-002050,CUST-05727,LOC-012,2025-02-09,19:09:20,2025-02-09 19:09:20,DINE_IN,COMPLETED,DEBIT_CARD,315.45,20.0,24.37,44.32,0.0,364.14,PROMO-010,23.0
ORD-002051,CUST-45143,LOC-005,2025-07-05,19:58:19,2025-07-05 19:58:19,DINE_IN,CANCELLED,CREDIT_CARD,339.98,12.0,27.06,0.0,0.0,355.04,PROMO-008,2.0
ORD-002052,CUST-12211,LOC-020,2025-07-13,16:34:29,2025-07-13 16:34:29,DINE_IN,COMPLETED,CREDIT_CARD,276.95,0.0,22.85,41.54,0.0,341.34,,13.0
ORD-002053,CUST-02642,LOC-012,2025-03-19,19:25:24,2025-03-19 19:25:24,DELIVERY,REFUNDED,CREDIT_CARD,188.88,0.0,15.58,0.0,4.99,209.45,,
ORD-002054,CUST-43370,LOC-003,2025-12-15,11:45:49,2025-12-15 11:45:49,DINE_IN,COMPLETED,CREDIT_CARD,192.47,0.0,15.88,19.25,0.0,227.6,,33.0
ORD-002055,CUST-35343,LOC-012,2025-11-18,16:06:56,2025-11-18 16:06:56,DINE_IN,COMPLETED,CREDIT_CARD,205.17,10.0,16.1,29.28,0.0,240.55,PROMO-007,22.0
ORD-002056,CUST-38732,LOC-013,2025-09-13,12:44:48,2025-09-13 12:44:48,DINE_IN,COMPLETED,CREDIT_CARD,307.21,15.0,24.11,43.83,0.0,360.15,PROMO-001,26.0
ORD-002057,,LOC-001,2025-07-06,12:55:32,2025-07-06 12:55:32,TAKEOUT,CANCELLED,MOBILE_PAY,217.49,12.0,16.95,0.0,0.0,222.44,PROMO-008,
ORD-002058,CUST-28830,LOC-004,2025-06-20,10:39:26,2025-06-20 10:39:26,DRIVE_THRU,COMPLETED,CREDIT_CARD,388.16,0.0,32.02,0.0,0.0,420.18,,
ORD-002059,CUST-06727,LOC-011,2025-09-06,12:40:04,2025-09-06 12:40:04,DINE_IN,COMPLETED,CREDIT_CARD,487.23,0.0,40.2,87.7,0.0,615.13,,24.0
ORD-002060,CUST-24549,LOC-014,2025-08-02,08:40:35,2025-08-02 08:40:35,DINE_IN,COMPLETED,DEBIT_CARD,218.48,15.0,16.79,50.87,0.0,271.14,PROMO-012,
ORD-002061,CUST-17867,LOC-019,2025-01-31,12:51:09,2025-01-31 12:51:09,DINE_IN,COMPLETED,CREDIT_CARD,335.47,15.0,26.44,32.05,0.0,378.96,PROMO-002,37.0
ORD-002062,CUST-46760,LOC-010,2025-07-23,13:15:32,2025-07-23 13:15:32,DELIVERY,COMPLETED,CREDIT_CARD,227.0,0.0,18.73,22.7,4.99,273.42,,
ORD-002063,CUST-05821,LOC-002,2025-11-06,12:51:12,2025-11-06 12:51:12,TAKEOUT,COMPLETED,CREDIT_CARD,296.19,0.0,24.44,0.0,0.0,320.63,,
ORD-002064,CUST-28252,LOC-008,2025-07-05,18:22:33,2025-07-05 18:22:33,DINE_IN,COMPLETED,GIFT_CARD,150.46,10.0,11.59,21.07,0.0,173.12,PROMO-007,20.0
ORD-002065,CUST-11778,LOC-003,2025-01-26,12:16:35,2025-01-26 12:16:35,DINE_IN,COMPLETED,CREDIT_CARD,195.96,0.0,16.17,35.27,0.0,247.4,,24.0
ORD-002066,CUST-23593,LOC-002,2025-10-31,09:26:00,2025-10-31 09:26:00,DELIVERY,COMPLETED,CREDIT_CARD,232.97,6.5,18.68,40.76,4.99,290.9,PROMO-006,
ORD-002067,CUST-05389,LOC-010,2025-04-02,11:17:41,2025-04-02 11:17:41,DELIVERY,COMPLETED,GIFT_CARD,222.49,0.0,18.36,40.05,4.99,285.89,,
ORD-002068,CUST-27049,LOC-012,2025-04-25,19:39:13,2025-04-25 19:39:13,TAKEOUT,COMPLETED,CREDIT_CARD,135.94,0.0,11.22,0.0,0.0,147.16,,
ORD-002069,CUST-45696,LOC-004,2025-03-18,17:47:35,2025-03-18 17:47:35,TAKEOUT,COMPLETED,DEBIT_CARD,155.98,38.99,9.65,0.0,0.0,126.64,PROMO-009,
ORD-002070,CUST-27973,LOC-015,2025-05-23,16:58:07,2025-05-23 16:58:07,DRIVE_THRU,COMPLETED,CREDIT_CARD,239.61,15.0,18.53,0.0,0.0,243.14,PROMO-001,
ORD-002071,CUST-17738,LOC-010,2025-10-18,14:33:06,2025-10-18 14:33:06,TAKEOUT,COMPLETED,MOBILE_PAY,246.68,6.5,19.81,0.0,0.0,259.99,PROMO-006,
ORD-002072,CUST-04707,LOC-002,2025-07-25,18:38:28,2025-07-25 18:38:28,TAKEOUT,COMPLETED,MOBILE_PAY,375.0,25.0,28.88,0.0,0.0,378.88,PROMO-011,
ORD-002073,CUST-36948,LOC-003,2025-04-04,11:22:34,2025-04-04 11:22:34,DINE_IN,CANCELLED,CREDIT_CARD,236.72,25.0,17.47,0.0,0.0,229.19,PROMO-003,12.0
ORD-002074,CUST-27887,LOC-006,2025-11-26,11:17:42,2025-11-26 11:17:42,DELIVERY,COMPLETED,CREDIT_CARD,282.66,0.0,23.32,70.67,4.99,381.64,,
ORD-002075,CUST-30315,LOC-003,2025-11-27,10:31:05,2025-11-27 10:31:05,DINE_IN,COMPLETED,CREDIT_CARD,236.19,6.5,18.95,45.94,0.0,294.58,PROMO-006,5.0
ORD-002076,CUST-38442,LOC-011,2025-11-24,12:00:30,2025-11-24 12:00:30,DINE_IN,CANCELLED,MOBILE_PAY,308.46,40.0,22.15,0.0,0.0,290.61,PROMO-009,37.0
ORD-002077,CUST-21474,LOC-004,2025-04-17,12:35:39,2025-04-17 12:35:39,DINE_IN,COMPLETED,DEBIT_CARD,204.48,0.0,16.87,30.67,0.0,252.02,,29.0
ORD-002078,CUST-44790,LOC-009,2025-07-03,20:53:24,2025-07-03 20:53:24,DELIVERY,COMPLETED,CREDIT_CARD,357.2,15.0,28.23,85.55,4.99,460.97,PROMO-001,
ORD-002079,CUST-43589,LOC-002,2025-12-27,07:41:00,2025-12-27 07:41:00,DINE_IN,COMPLETED,CREDIT_CARD,262.45,0.0,21.65,39.37,0.0,323.47,,24.0
ORD-002080,CUST-09068,LOC-011,2025-10-25,13:53:37,2025-10-25 13:53:37,DINE_IN,COMPLETED,CREDIT_CARD,104.99,0.0,8.66,10.5,0.0,124.15,,34.0
ORD-002081,CUST-29455,LOC-013,2025-01-14,18:43:34,2025-01-14 18:43:34,DINE_IN,COMPLETED,CREDIT_CARD,221.97,0.0,18.31,33.3,0.0,273.58,,39.0
ORD-002082,CUST-43055,LOC-004,2025-02-01,20:48:47,2025-02-01 20:48:47,TAKEOUT,CANCELLED,CASH,247.42,0.0,20.41,0.0,0.0,267.83,,
ORD-002083,CUST-07606,LOC-013,2025-07-07,21:12:02,2025-07-07 21:12:02,DRIVE_THRU,COMPLETED,CREDIT_CARD,171.98,0.0,14.19,0.0,0.0,186.17,,
ORD-002084,CUST-00094,LOC-019,2025-12-05,09:25:53,2025-12-05 09:25:53,TAKEOUT,COMPLETED,DEBIT_CARD,224.48,0.0,18.52,0.0,0.0,243.0,,
ORD-002085,CUST-39294,LOC-020,2025-07-31,11:04:12,2025-07-31 11:04:12,DELIVERY,COMPLETED,CREDIT_CARD,214.43,0.0,17.69,42.89,4.99,280.0,,
ORD-002086,CUST-37432,LOC-008,2025-07-18,23:13:50,2025-07-18 23:13:50,DINE_IN,COMPLETED,CREDIT_CARD,208.0,20.0,15.51,33.84,0.0,237.35,PROMO-010,34.0
ORD-002087,CUST-22266,LOC-012,2025-02-22,12:40:19,2025-02-22 12:40:19,DRIVE_THRU,COMPLETED,CREDIT_CARD,134.98,0.0,11.14,0.0,0.0,146.12,,
ORD-002088,CUST-33847,LOC-011,2025-09-08,09:38:33,2025-09-08 09:38:33,DINE_IN,COMPLETED,CREDIT_CARD,206.21,0.0,17.01,20.62,0.0,243.84,,37.0
ORD-002089,CUST-32889,LOC-018,2025-11-10,20:41:17,2025-11-10 20:41:17,DINE_IN,COMPLETED,CREDIT_CARD,131.48,0.0,10.85,19.72,0.0,162.05,,32.0
ORD-002090,CUST-14227,LOC-003,2025-06-10,12:52:08,2025-06-10 12:52:08,DINE_IN,COMPLETED,CREDIT_CARD,143.98,0.0,11.88,21.6,0.0,177.46,,9.0
ORD-002091,CUST-22930,LOC-009,2025-10-26,12:48:09,2025-10-26 12:48:09,DELIVERY,CANCELLED,MOBILE_PAY,342.99,0.0,28.3,0.0,4.99,376.28,,
ORD-002092,CUST-01174,LOC-020,2025-12-21,11:14:19,2025-12-21 11:14:19,DINE_IN,COMPLETED,CREDIT_CARD,266.95,0.0,22.02,48.05,0.0,337.02,,35.0
ORD-002093,CUST-26147,LOC-018,2025-04-03,13:41:57,2025-04-03 13:41:57,DINE_IN,COMPLETED,CREDIT_CARD,337.24,0.0,27.82,50.59,0.0,415.65,,30.0
