item_id,item_name,category_name,total_quantity_sold,unique_order_count,total_revenue,total_cost,gross_profit,avg_unit_price,avg_cost_price,contribution_margin_pct,profit_per_unit,mean_gap_days,max_gap_days,total_unique_buyers,repeat_purchase_pct,wasted_quantity,wasted_cost,normalized_trend_slope,q4_vs_q1_growth_pct,wastage_percentage,score_vol,score_freq,score_gap,score_repeat,score_waste,score_margin,score_trend,low_sales_volume_val,low_sales_volume_score,low_purchase_frequency_val,low_purchase_frequency_score,long_gaps_between_purchases_val,long_gaps_between_purchases_score,low_repeat_purchase_val,low_repeat_purchase_score,high_wastage_val,high_wastage_score,weak_profitability_val,weak_profitability_score,poor_trend_val,poor_trend_score,flag_low_sales_volume,flag_low_purchase_frequency,flag_long_gaps_between_purchases,flag_low_repeat_purchase,flag_high_wastage,flag_weak_profitability,flag_poor_trend,srs_dimensions_triggered_count,slow_moving_index,movement_class,recommended_action
ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,6678,4530,110187.0,52088.4,58098.6,16.5,7.8,52.72727272727272,8.7,1.0,1.0,4184,4.278202676864245,8423,65699.4,0.03602686621554546,36.51362984218077,55.77776306204887,0.6533333333333333,0.6533333333333333,0.4066666666666667,0.6533333333333333,0.88,0.7566666666666666,0.8266666666666667,6678,0.6533333333333333,4530,0.6533333333333333,1.0,0.4066666666666667,4.278202676864245,0.6533333333333333,55.77776306204887,0.88,52.72727272727272,0.7566666666666666,0.03602686621554546,0.8266666666666667,False,False,False,False,True,True,True,3,0.6753333333333333,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-096,Roasted Eggplant Harissa Shakshuka,Vegan & Plant-Based Creations,5692,3897,85380.0,25614.0,59766.0,15.0,4.5,70.0,10.5,1.002754820936639,2.0,3604,3.662597114317425,784,3528.0,0.03830182466865531,38.09114359415305,12.106238418777023,0.7333333333333334,0.7066666666666667,0.8333333333333334,0.72,0.6733333333333333,0.2766666666666666,0.62,5692,0.7333333333333334,3897,0.7066666666666667,1.002754820936639,0.8333333333333334,3.662597114317425,0.72,12.106238418777023,0.6733333333333333,70.0,0.2766666666666666,0.03830182466865531,0.62,True,True,True,True,False,False,False,4,0.6686666666666667,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-027,Chipotle Fish Tacos (3pcs),Artisanal Burgers & Handhelds,7101,4760,117166.5,61778.7,55387.8,16.5,8.7,47.27272727272728,7.800000000000001,1.0,1.0,4373,4.6878573061971185,8015,69730.5,0.03750284358649378,45.80369843527738,53.023286583752316,0.6266666666666667,0.64,0.4066666666666667,0.6066666666666667,0.86,0.86,0.7066666666666667,7101,0.6266666666666667,4760,0.64,1.0,0.4066666666666667,4.6878573061971185,0.6066666666666667,53.023286583752316,0.86,47.27272727272728,0.86,0.03750284358649378,0.7066666666666667,False,False,False,False,True,True,True,3,0.6594666666666666,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-039,Handcrafted Lobster Ravioli,Wood-Fired Pizzas & Pastas,4729,3233,139505.5,52964.799999999996,86540.7,29.5,11.2,62.033898305084755,18.3,1.0,1.0,3021,2.9791459781529297,8400,94080.0,0.0421709819045408,54.97787610619469,63.98050118059258,0.78,0.78,0.4066666666666667,0.8133333333333334,0.9266666666666666,0.4733333333333334,0.2733333333333333,4729,0.78,3233,0.78,1.0,0.4066666666666667,2.9791459781529297,0.8133333333333334,63.98050118059258,0.9266666666666666,62.033898305084755,0.4733333333333334,0.0421709819045408,0.2733333333333333,True,True,False,True,True,False,False,4,0.6579999999999999,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-119,Matcha Green Tea Crepe Cake,Handcrafted Desserts & Pastries,5100,3453,58650.0,16320.000000000002,42330.0,11.5,3.2,72.17391304347827,8.3,1.0,1.0,3195,3.4428794992175273,7900,25280.0,0.038338132455779515,41.858141858141856,60.76923076923077,0.7733333333333333,0.7733333333333333,0.4066666666666667,0.76,0.9133333333333333,0.21333333333333337,0.6066666666666667,5100,0.7733333333333333,3453,0.7733333333333333,1.0,0.4066666666666667,3.4428794992175273,0.76,60.76923076923077,0.9133333333333333,72.17391304347827,0.21333333333333337,0.038338132455779515,0.6066666666666667,True,True,False,True,True,False,False,4,0.6485333333333333,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-148,Cold Pressed Green Detox Juice,Specialty Coffee & Beverages,5699,3807,48441.5,23365.899999999998,25075.600000000002,8.5,4.1,51.76470588235295,4.4,1.0,1.0,3513,3.700540848277825,8865,36346.5,0.044608488546021445,49.50045413260672,60.86926668497665,0.7266666666666667,0.7266666666666667,0.4066666666666667,0.6933333333333334,0.92,0.7966666666666666,0.1266666666666667,5699,0.7266666666666667,3807,0.7266666666666667,1.0,0.4066666666666667,3.700540848277825,0.6933333333333334,60.86926668497665,0.92,51.76470588235295,0.7966666666666666,0.044608488546021445,0.1266666666666667,True,True,False,False,True,True,False,4,0.6462666666666668,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-036,Slow-Braised Wild Boar Pappardelle,Wood-Fired Pizzas & Pastas,5630,3795,146380.0,53485.0,92895.0,26.0,9.5,63.46153846153846,16.5,1.002754820936639,2.0,3506,3.308613804905876,663,6298.5,0.04650411755207492,56.232686980609415,10.535515652312093,0.74,0.7333333333333334,0.8333333333333334,0.7733333333333333,0.64,0.45333333333333337,0.06666666666666665,5630,0.74,3795,0.7333333333333334,1.002754820936639,0.8333333333333334,3.308613804905876,0.7733333333333333,10.535515652312093,0.64,63.46153846153846,0.45333333333333337,0.04650411755207492,0.06666666666666665,True,True,True,True,False,False,False,4,0.6428000000000001,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,8267,5547,132272.0,73576.3,58695.7,16.0,8.9,44.375,7.1,1.0,1.0,5059,5.218422613164657,7365,65548.5,0.032923892365043936,37.4178123132098,47.11489252814739,0.5266666666666666,0.52,0.4066666666666667,0.5333333333333333,0.82,0.88,0.9466666666666667,8267,0.5266666666666666,5547,0.52,1.0,0.4066666666666667,5.218422613164657,0.5333333333333333,47.11489252814739,0.82,44.375,0.88,0.032923892365043936,0.9466666666666667,False,False,False,False,True,True,True,3,0.6328,Moderate Slow-Moving,Review Pricing & Portion Sizing
ITEM-010,Smoked Duck Croquettes,Appetizers & Small Plates,6066,4088,97056.0,42462.0,54594.0,16.0,7.0,56.25,9.0,1.0,1.0,3758,4.204364023416711,906,6342.0,0.038236738533474444,42.003231017770595,12.994836488812393,0.7,0.7,0.4066666666666667,0.6666666666666667,0.6933333333333334,0.6266666666666667,0.6333333333333333,6066,0.7,4088,0.7,1.0,0.4066666666666667,4.204364023416711,0.6666666666666667,12.994836488812393,0.6933333333333334,56.25,0.6266666666666667,0.038236738533474444,0.6333333333333333,True,True,False,False,False,False,False,2,0.632,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-024,Portobello Mushroom Swiss Burger,Artisanal Burgers & Handhelds,6105,4118,91575.0,35409.0,56166.0,15.0,5.8,61.33333333333333,9.2,1.0,1.0,3776,3.972457627118644,702,4071.6,0.03538770811498084,36.82946357085669,10.312913177611282,0.6933333333333334,0.6933333333333334,0.4066666666666667,0.6799999999999999,0.6333333333333333,0.4866666666666667,0.8666666666666667,6105,0.6933333333333334,4118,0.6933333333333334,1.0,0.4066666666666667,3.972457627118644,0.6799999999999999,10.312913177611282,0.6333333333333333,61.33333333333333,0.4866666666666667,0.03538770811498084,0.8666666666666667,False,False,False,False,False,False,True,1,0.6297333333333334,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-099,Lentil Shepherd's Pie Sweet Potato,Vegan & Plant-Based Creations,5153,3485,90177.5,26795.600000000002,63381.9,17.5,5.2,70.28571428571428,12.3,1.0,1.0,3216,3.2027363184079602,582,3026.4,0.037495979665589596,35.92592592592593,10.14821272885789,0.76,0.7666666666666666,0.4066666666666667,0.78,0.6266666666666667,0.2666666666666667,0.7133333333333334,5153,0.76,3485,0.7666666666666666,1.0,0.4066666666666667,3.2027363184079602,0.78,10.14821272885789,0.6266666666666667,70.28571428571428,0.2666666666666667,0.037495979665589596,0.7133333333333334,True,True,False,True,False,False,True,4,0.6248000000000001,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-071,Steamed Blue Mussels White Wine,Chef Specials & Seafood,5842,3888,128524.0,55499.0,73025.0,22.0,9.5,56.81818181818182,12.5,1.0,1.0,3582,3.6850921273031827,8782,83429.0,0.04605185981426995,48.86267902274642,60.05196936542669,0.7066666666666667,0.7133333333333334,0.4066666666666667,0.7133333333333334,0.9,0.62,0.07999999999999996,5842,0.7066666666666667,3888,0.7133333333333334,1.0,0.4066666666666667,3.6850921273031827,0.7133333333333334,60.05196936542669,0.9,56.81818181818182,0.62,0.04605185981426995,0.07999999999999996,True,True,False,True,True,False,False,4,0.6146666666666667,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,7328,4944,351744.0,179536.0,172208.0,48.0,24.5,48.95833333333333,23.5,1.0,1.0,4522,5.241043785935426,796,19502.0,0.03669038385195591,41.81568088033013,9.798129000492368,0.6,0.6,0.4066666666666667,0.5266666666666666,0.6,0.8333333333333334,0.78,7328,0.6,4944,0.6,1.0,0.4066666666666667,5.241043785935426,0.5266666666666666,9.798129000492368,0.6,48.95833333333333,0.8333333333333334,0.03669038385195591,0.78,False,False,False,False,False,True,True,2,0.6048,Moderate Slow-Moving,Review Pricing & Portion Sizing
ITEM-014,Spanakopita Herb Triangles,Appetizers & Small Plates,5719,3782,62909.0,25735.5,37173.5,11.0,4.5,59.09090909090909,6.5,1.0,1.0,3519,3.495311167945439,734,3303.0,0.04206075442305553,49.74182444061962,11.37455447078878,0.7133333333333334,0.74,0.4066666666666667,0.7466666666666666,0.6466666666666666,0.5433333333333333,0.29333333333333333,5719,0.7133333333333334,3782,0.74,1.0,0.4066666666666667,3.495311167945439,0.7466666666666666,11.37455447078878,0.6466666666666666,59.09090909090909,0.5433333333333333,0.04206075442305553,0.29333333333333333,True,True,False,True,False,False,False,3,0.6014666666666667,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-087,Green Goddess Farro Bowl,Farm-Fresh Salads & Grain Bowls,6123,4167,88783.5,29390.399999999998,59393.1,14.5,4.8,66.89655172413794,9.7,1.0,1.0,3839,3.6467830164105237,678,3254.4,0.037640947979017556,42.72226593233675,9.969122187913543,0.6866666666666666,0.6833333333333333,0.4066666666666667,0.7266666666666667,0.6066666666666667,0.3733333333333333,0.6799999999999999,6123,0.6866666666666666,4167,0.6833333333333333,1.0,0.4066666666666667,3.6467830164105237,0.7266666666666667,9.969122187913543,0.6066666666666667,66.89655172413794,0.3733333333333333,0.037640947979017556,0.6799999999999999,False,False,False,True,False,False,False,1,0.5974666666666666,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-043,Burrata Caprese Pizza,Wood-Fired Pizzas & Pastas,7052,4782,144566.0,59942.0,84624.0,20.5,8.5,58.536585365853654,12.0,1.0,1.0,4394,4.528903049613109,7308,62118.0,0.04094657469586568,45.52727272727273,50.891364902506965,0.6333333333333333,0.6333333333333333,0.4066666666666667,0.6333333333333333,0.8466666666666667,0.56,0.3933333333333333,7052,0.6333333333333333,4782,0.6333333333333333,1.0,0.4066666666666667,4.528903049613109,0.6333333333333333,50.891364902506965,0.8466666666666667,58.536585365853654,0.56,0.04094657469586568,0.3933333333333333,False,False,False,False,True,False,False,1,0.5941333333333334,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-115,Pecan Pie Bourbon Whipped Cream,Handcrafted Desserts & Pastries,6181,4167,61810.0,18543.0,43267.0,10.0,3.0,70.0,7.0,1.0,1.0,3850,3.6883116883116887,629,1887.0,0.03579433024506637,46.262458471760795,9.236417033773863,0.6799999999999999,0.6833333333333333,0.4066666666666667,0.7066666666666667,0.5666666666666667,0.2766666666666666,0.8333333333333334,6181,0.6799999999999999,4167,0.6833333333333333,1.0,0.4066666666666667,3.6883116883116887,0.7066666666666667,9.236417033773863,0.5666666666666667,70.0,0.2766666666666666,0.03579433024506637,0.8333333333333334,False,False,False,True,False,False,True,2,0.5916000000000001,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-028,Cubano Roast Pork Sandwich,Artisanal Burgers & Handhelds,6504,4432,100812.0,46828.8,53983.200000000004,15.5,7.2,53.548387096774185,8.3,1.0,1.0,4106,3.9454456892352656,497,3578.4,0.039235672077000495,39.130434782608695,7.098985859162976,0.6733333333333333,0.6733333333333333,0.4066666666666667,0.6866666666666666,0.44666666666666666,0.7133333333333334,0.5333333333333333,6504,0.6733333333333333,4432,0.6733333333333333,1.0,0.4066666666666667,3.9454456892352656,0.6866666666666666,7.098985859162976,0.44666666666666666,53.548387096774185,0.7133333333333334,0.039235672077000495,0.5333333333333333,False,False,False,False,False,True,False,1,0.5916,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-146,Acai Berry Superfood Smoothie,Specialty Coffee & Beverages,8284,5590,66189.16,28165.6,38023.56,7.99,3.4,57.446808510638306,4.59,1.0,1.0,5110,5.166340508806262,8191,27849.399999999998,0.03630555827562105,39.66745843230404,49.71775417298937,0.5133333333333333,0.4866666666666667,0.4066666666666667,0.54,0.84,0.5866666666666667,0.8,8284,0.5133333333333333,5590,0.4866666666666667,1.0,0.4066666666666667,5.166340508806262,0.54,49.71775417298937,0.84,57.446808510638306,0.5866666666666667,0.03630555827562105,0.8,False,False,False,False,True,False,True,2,0.5789333333333333,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-082,Wild Rice & Avocado Harvest Bowl,Farm-Fresh Salads & Grain Bowls,7758,5157,120249.0,58185.0,62064.0,15.5,7.5,51.61290322580645,8.0,1.0,1.0,4720,4.957627118644068,8638,64785.0,0.04340748192256313,51.97588747488279,52.68358136130764,0.5666666666666667,0.5800000000000001,0.4066666666666667,0.5733333333333333,0.8533333333333334,0.81,0.19999999999999996,7758,0.5666666666666667,5157,0.5800000000000001,1.0,0.4066666666666667,4.957627118644068,0.5733333333333333,52.68358136130764,0.8533333333333334,51.61290322580645,0.81,0.04340748192256313,0.19999999999999996,False,False,False,False,True,True,False,2,0.5768,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-094,Creamy Cashew Alfredo Tagliatelle,Vegan & Plant-Based Creations,7019,4814,133361.0,40710.2,92650.8,19.0,5.8,69.47368421052632,13.2,1.0,1.0,4424,4.3625678119349,633,3671.4,0.03574115014491137,42.214285714285715,8.2723470987977,0.64,0.62,0.4066666666666667,0.6466666666666667,0.5466666666666666,0.31333333333333335,0.8466666666666667,7019,0.64,4814,0.62,1.0,0.4066666666666667,4.3625678119349,0.6466666666666667,8.2723470987977,0.5466666666666666,69.47368421052632,0.31333333333333335,0.03574115014491137,0.8466666666666667,False,False,False,False,False,False,True,1,0.5688,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-059,Bistro Hanger Steak Shallot Jus,Prime Steaks & Butcher Cuts,6586,4442,184408.0,88911.0,95497.0,28.0,13.5,51.78571428571429,14.5,1.0,1.0,4069,4.571147702138117,578,7803.0,0.04472296607128068,48.26254826254826,8.068118369625907,0.6666666666666667,0.6666666666666667,0.4066666666666667,0.6266666666666667,0.54,0.7866666666666666,0.11333333333333329,6586,0.6666666666666667,4442,0.6666666666666667,1.0,0.4066666666666667,4.571147702138117,0.6266666666666667,8.068118369625907,0.54,51.78571428571429,0.7866666666666666,0.04472296607128068,0.11333333333333329,False,False,False,False,False,True,False,1,0.5608,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,7669,5175,207063.0,88193.5,118869.5,27.0,11.5,57.407407407407405,15.5,1.0,1.0,4694,5.1342138900724335,804,9246.0,0.03809542915032548,41.53543307086614,9.488964947480232,0.5866666666666667,0.5733333333333333,0.4066666666666667,0.5533333333333333,0.5866666666666667,0.5933333333333333,0.64,7669,0.5866666666666667,5175,0.5733333333333333,1.0,0.4066666666666667,5.1342138900724335,0.5533333333333333,9.488964947480232,0.5866666666666667,57.407407407407405,0.5933333333333333,0.03809542915032548,0.64,False,False,False,False,False,False,False,0,0.5571999999999999,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,7852,5303,141336.0,76949.6,64386.399999999994,18.0,9.8,45.55555555555555,8.2,1.0,1.0,4809,5.7392389270118525,8872,86945.6,0.04443747795760022,53.01694915254237,53.04950968667783,0.5533333333333333,0.54,0.4066666666666667,0.4733333333333334,0.8666666666666667,0.8666666666666667,0.1333333333333333,7852,0.5533333333333333,5303,0.54,1.0,0.4066666666666667,5.7392389270118525,0.4733333333333334,53.04950968667783,0.8666666666666667,45.55555555555555,0.8666666666666667,0.04443747795760022,0.1333333333333333,False,False,False,False,True,True,False,2,0.556,Moderate Slow-Moving,Review Pricing & Portion Sizing
ITEM-015,Bacon Wrapped Stuffed Dates,Appetizers & Small Plates,7147,4797,96484.5,37164.4,59320.100000000006,13.5,5.2,61.48148148148148,8.3,1.0,1.0,4429,4.425378189207496,488,2537.6,0.037061860764113455,37.616511318242345,6.391617550753111,0.6133333333333333,0.6266666666666667,0.4066666666666667,0.64,0.3933333333333333,0.48,0.7666666666666666,7147,0.6133333333333333,4797,0.6266666666666667,1.0,0.4066666666666667,4.425378189207496,0.64,6.391617550753111,0.3933333333333333,61.48148148148148,0.48,0.037061860764113455,0.7666666666666666,False,False,False,False,False,False,True,1,0.5546666666666666,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-102,Mushroom & Walnut Bolognese,Vegan & Plant-Based Creations,6663,4487,123265.5,37312.799999999996,85952.7,18.5,5.6,69.72972972972974,12.9,1.0,1.0,4150,4.072289156626506,716,4009.6,0.03980440990796686,49.922360248447205,9.703211817319419,0.6599999999999999,0.6599999999999999,0.4066666666666667,0.6733333333333333,0.5933333333333334,0.2866666666666666,0.5133333333333333,6663,0.6599999999999999,4487,0.6599999999999999,1.0,0.4066666666666667,4.072289156626506,0.6733333333333333,9.703211817319419,0.5933333333333334,69.72972972972974,0.2866666666666666,0.03980440990796686,0.5133333333333333,False,False,False,False,False,False,False,0,0.5525333333333333,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-080,Roasted Beet & Goat Cheese Bowl,Farm-Fresh Salads & Grain Bowls,6975,4722,104625.0,37665.0,66960.0,15.0,5.4,64.0,9.6,1.0,1.0,4330,4.272517321016166,921,4973.4,0.042138506654635685,45.81818181818182,11.664133738601825,0.6466666666666667,0.6466666666666667,0.4066666666666667,0.6599999999999999,0.66,0.43999999999999995,0.2866666666666666,6975,0.6466666666666667,4722,0.6466666666666667,1.0,0.4066666666666667,4.272517321016166,0.6599999999999999,11.664133738601825,0.66,64.0,0.43999999999999995,0.042138506654635685,0.2866666666666666,False,False,False,False,False,False,False,0,0.5511999999999999,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,8349,5574,183678.0,65122.2,118555.79999999999,22.0,7.8,64.54545454545455,14.2,1.0,1.0,5104,4.8197492163009406,873,6809.4,0.030218434099138373,31.29943502824859,9.466493168510084,0.4933333333333333,0.5,0.4066666666666667,0.5866666666666667,0.58,0.4066666666666666,0.9866666666666667,8349,0.4933333333333333,5574,0.5,1.0,0.4066666666666667,4.8197492163009406,0.5866666666666667,9.466493168510084,0.58,64.54545454545455,0.4066666666666666,0.030218434099138373,0.9866666666666667,False,False,False,False,False,False,True,1,0.5446666666666666,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-092,Truffle Wild Mushroom Risotto,Vegan & Plant-Based Creations,7698,5078,177054.0,55425.6,121628.40000000001,23.0,7.2,68.69565217391303,15.8,1.0,1.0,4664,4.802744425385934,794,5716.8,0.03791376199793971,38.43236409608091,9.349976448422044,0.5800000000000001,0.5933333333333333,0.4066666666666667,0.6,0.5733333333333334,0.33999999999999997,0.6666666666666667,7698,0.5800000000000001,5078,0.5933333333333333,1.0,0.4066666666666667,4.802744425385934,0.6,9.349976448422044,0.5733333333333334,68.69565217391303,0.33999999999999997,0.03791376199793971,0.6666666666666667,False,False,False,False,False,False,False,0,0.5361333333333335,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,7882,5223,165522.0,77243.6,88278.4,21.0,9.8,53.333333333333336,11.2,1.0,1.0,4762,5.270894582108357,7207,70628.6,0.0464082986285473,56.21262458471761,47.763271257207236,0.54,0.5466666666666666,0.4066666666666667,0.5133333333333333,0.8333333333333334,0.7266666666666667,0.07333333333333336,7882,0.54,5223,0.5466666666666666,1.0,0.4066666666666667,5.270894582108357,0.5133333333333333,47.763271257207236,0.8333333333333334,53.333333333333336,0.7266666666666667,0.0464082986285473,0.07333333333333336,False,False,False,False,True,True,False,2,0.5328,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-103,Korean Gochujang Crispy Tofu,Vegan & Plant-Based Creations,7193,4820,104298.5,31649.2,72649.3,14.5,4.4,69.65517241379311,10.1,1.0,1.0,4432,4.6028880866426,566,2490.4,0.03873812826961722,48.937677053824366,7.294754478669932,0.6066666666666667,0.6133333333333333,0.4066666666666667,0.62,0.4666666666666667,0.29333333333333333,0.56,7193,0.6066666666666667,4820,0.6133333333333333,1.0,0.4066666666666667,4.6028880866426,0.62,7.294754478669932,0.4666666666666667,69.65517241379311,0.29333333333333333,0.03873812826961722,0.56,False,False,False,False,False,False,False,0,0.5157333333333334,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,8732,5853,270692.0,122248.0,148444.0,31.0,14.0,54.83870967741935,17.0,1.0,1.0,5281,6.078394243514486,626,8764.0,0.03355874542315221,42.79859484777517,6.68946356058987,0.4666666666666667,0.4666666666666667,0.4066666666666667,0.41333333333333333,0.42,0.6733333333333333,0.9333333333333333,8732,0.4666666666666667,5853,0.4666666666666667,1.0,0.4066666666666667,6.078394243514486,0.41333333333333333,6.68946356058987,0.42,54.83870967741935,0.6733333333333333,0.03355874542315221,0.9333333333333333,False,False,False,False,False,False,True,1,0.5145333333333334,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-023,Smoked Brisket Panini,Artisanal Burgers & Handhelds,7650,5138,130050.0,62729.99999999999,67320.0,17.0,8.2,51.76470588235295,8.8,1.0,1.0,4704,5.08078231292517,598,4903.6,0.04559989030577266,50.767178118745825,7.250242483026188,0.5933333333333333,0.5866666666666667,0.4066666666666667,0.56,0.46,0.7966666666666666,0.09999999999999998,7650,0.5933333333333333,5138,0.5866666666666667,1.0,0.4066666666666667,5.08078231292517,0.56,7.250242483026188,0.46,51.76470588235295,0.7966666666666666,0.04559989030577266,0.09999999999999998,False,False,False,False,False,True,False,1,0.5141333333333333,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-098,Avocado Supergreen Toast Sourdough,Vegan & Plant-Based Creations,9887,6507,133474.5,67231.59999999999,66242.90000000001,13.5,6.8,49.62962962962963,6.7,1.0,1.0,5858,6.00887674974394,8357,56827.6,0.04029448855988757,48.82383690538422,45.80684060513045,0.36,0.38,0.4066666666666667,0.42666666666666664,0.8133333333333334,0.8266666666666667,0.44666666666666666,9887,0.36,6507,0.38,1.0,0.4066666666666667,6.00887674974394,0.42666666666666664,45.80684060513045,0.8133333333333334,49.62962962962963,0.8266666666666667,0.04029448855988757,0.44666666666666666,False,False,False,False,True,True,False,2,0.5081333333333333,Moderate Slow-Moving,Review Pricing & Portion Sizing
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,9338,6198,182091.0,95247.59999999999,86843.40000000001,19.5,10.2,47.69230769230769,9.3,1.0,1.0,5619,5.90852464851397,8364,85312.8,0.043782304651869865,48.38178826110806,47.24889842955598,0.41333333333333333,0.43999999999999995,0.4066666666666667,0.43999999999999995,0.8266666666666667,0.85,0.16666666666666663,9338,0.41333333333333333,6198,0.43999999999999995,1.0,0.4066666666666667,5.90852464851397,0.43999999999999995,47.24889842955598,0.8266666666666667,47.69230769230769,0.85,0.043782304651869865,0.16666666666666663,False,False,False,False,True,True,False,2,0.5058666666666667,Moderate Slow-Moving,Review Pricing & Portion Sizing
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,8360,5561,117040.0,41800.0,75240.0,14.0,5.0,64.28571428571429,9.0,1.0,1.0,5043,5.155661312710688,1075,5375.0,0.040080971659919036,46.2098241358399,11.393746687864335,0.4866666666666667,0.5133333333333333,0.4066666666666667,0.5466666666666666,0.6533333333333333,0.42666666666666664,0.48,8360,0.4866666666666667,5561,0.5133333333333333,1.0,0.4066666666666667,5.155661312710688,0.5466666666666666,11.393746687864335,0.6533333333333333,64.28571428571429,0.42666666666666664,0.040080971659919036,0.48,False,False,False,False,False,False,False,0,0.5020000000000001,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
ITEM-009,Truffle Whipped Burrata,Appetizers & Small Plates,9274,6180,162295.0,72337.2,89957.79999999999,17.5,7.8,55.42857142857143,9.7,1.0,1.0,5574,6.027987082884822,1029,8026.2,0.03842911455592068,42.68360022087245,9.987382315830342,0.44666666666666666,0.45333333333333337,0.4066666666666667,0.42000000000000004,0.6133333333333333,0.6466666666666667,0.6,9274,0.44666666666666666,6180,0.45333333333333337,1.0,0.4066666666666667,6.027987082884822,0.42000000000000004,9.987382315830342,0.6133333333333333,55.42857142857143,0.6466666666666667,0.03842911455592068,0.6,False,False,False,False,False,False,False,0,0.5002666666666666,Moderate Slow-Moving,Bundle with High-Velocity Anchor Item
