domain,pattern,anomaly_type,entity_id,date,description,score_or_metric
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-11-08,Customer CUST-14668 submitted duplicate rating 5 for item ITEM-144 on 2025-11-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-06,Customer CUST-47045 submitted duplicate rating 4 for item ITEM-037 on 2025-11-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-04,Customer CUST-28375 submitted duplicate rating 4 for item ITEM-039 on 2025-07-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-24,Customer CUST-48389 submitted duplicate rating 5 for item ITEM-112 on 2025-09-24,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-26,Customer CUST-20289 submitted duplicate rating 5 for item ITEM-023 on 2025-12-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-01-12,Customer CUST-12180 submitted duplicate rating 5 for item ITEM-148 on 2025-01-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-02-08,Customer CUST-49239 submitted duplicate rating 1 for item ITEM-033 on 2025-02-08,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-02-16,Customer CUST-19315 submitted duplicate rating 5 for item ITEM-017 on 2025-02-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-10-15,Customer CUST-10762 submitted duplicate rating 5 for item ITEM-098 on 2025-10-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-04-27,Customer CUST-29325 submitted duplicate rating 1 for item ITEM-016 on 2025-04-27,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-12-14,Customer CUST-47839 submitted duplicate rating 5 for item ITEM-127 on 2025-12-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-09-06,Customer CUST-43780 submitted duplicate rating 3 for item ITEM-144 on 2025-09-06,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-12-20,Customer CUST-31972 submitted duplicate rating 5 for item ITEM-086 on 2025-12-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-07-08,Customer CUST-41262 submitted duplicate rating 5 for item ITEM-026 on 2025-07-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-06-11,Customer CUST-34321 submitted duplicate rating 3 for item ITEM-004 on 2025-06-11,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-01-17,Customer CUST-20166 submitted duplicate rating 5 for item ITEM-070 on 2025-01-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-06-02,Customer CUST-33871 submitted duplicate rating 5 for item ITEM-052 on 2025-06-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-02-05,Customer CUST-23664 submitted duplicate rating 5 for item ITEM-120 on 2025-02-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-10-03,Customer CUST-15675 submitted duplicate rating 5 for item ITEM-149 on 2025-10-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-05-08,Customer CUST-36087 submitted duplicate rating 5 for item ITEM-004 on 2025-05-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-03-16,Customer CUST-09085 submitted duplicate rating 4 for item ITEM-001 on 2025-03-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-03-02,Customer CUST-05140 submitted duplicate rating 5 for item ITEM-097 on 2025-03-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-10-08,Customer CUST-20406 submitted duplicate rating 4 for item ITEM-066 on 2025-10-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-09-27,Customer CUST-16330 submitted duplicate rating 1 for item ITEM-097 on 2025-09-27,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-04-28,Customer CUST-14162 submitted duplicate rating 4 for item ITEM-136 on 2025-04-28,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-06-16,Customer CUST-14496 submitted duplicate rating 3 for item ITEM-053 on 2025-06-16,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-12-30,Customer CUST-06089 submitted duplicate rating 1 for item ITEM-019 on 2025-12-30,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-10-19,Customer CUST-21288 submitted duplicate rating 5 for item ITEM-097 on 2025-10-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-01-31,Customer CUST-43820 submitted duplicate rating 1 for item ITEM-106 on 2025-01-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-08-15,Customer CUST-40051 submitted duplicate rating 1 for item ITEM-022 on 2025-08-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-08,Customer CUST-16849 submitted duplicate rating 4 for item ITEM-082 on 2025-12-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-15,Customer CUST-15627 submitted duplicate rating 1 for item ITEM-086 on 2025-10-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-02-18,Customer CUST-07051 submitted duplicate rating 4 for item ITEM-074 on 2025-02-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-08-03,Customer CUST-28414 submitted duplicate rating 5 for item ITEM-004 on 2025-08-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-04-17,Customer CUST-30405 submitted duplicate rating 2 for item ITEM-112 on 2025-04-17,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-05-21,Customer CUST-45252 submitted duplicate rating 5 for item ITEM-042 on 2025-05-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-28,Customer CUST-20933 submitted duplicate rating 1 for item ITEM-079 on 2025-07-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-22,Customer CUST-18699 submitted duplicate rating 1 for item ITEM-109 on 2025-10-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-11-16,Customer CUST-05569 submitted duplicate rating 4 for item ITEM-083 on 2025-11-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-03-04,Customer CUST-10454 submitted duplicate rating 5 for item ITEM-068 on 2025-03-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-04-06,Customer CUST-03009 submitted duplicate rating 1 for item ITEM-147 on 2025-04-06,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-13,Customer CUST-38812 submitted duplicate rating 5 for item ITEM-085 on 2025-10-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-18,Customer CUST-44186 submitted duplicate rating 4 for item ITEM-038 on 2025-08-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-06-02,Customer CUST-11518 submitted duplicate rating 4 for item ITEM-107 on 2025-06-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-04-16,Customer CUST-16218 submitted duplicate rating 5 for item ITEM-067 on 2025-04-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-24,Customer CUST-39241 submitted duplicate rating 5 for item ITEM-106 on 2025-09-24,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-08-09,Customer CUST-17180 submitted duplicate rating 1 for item ITEM-143 on 2025-08-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-10-05,Customer CUST-31387 submitted duplicate rating 4 for item ITEM-088 on 2025-10-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-09-21,Customer CUST-06931 submitted duplicate rating 1 for item ITEM-121 on 2025-09-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-05-17,Customer CUST-46335 submitted duplicate rating 4 for item ITEM-037 on 2025-05-17,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-15,Customer CUST-32376 submitted duplicate rating 5 for item ITEM-141 on 2025-12-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-10-11,Customer CUST-36348 submitted duplicate rating 4 for item ITEM-032 on 2025-10-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-09-07,Customer CUST-39812 submitted duplicate rating 5 for item ITEM-002 on 2025-09-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-04-12,Customer CUST-15893 submitted duplicate rating 5 for item ITEM-016 on 2025-04-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-09-06,Customer CUST-23299 submitted duplicate rating 5 for item ITEM-137 on 2025-09-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-11-15,Customer CUST-48895 submitted duplicate rating 1 for item ITEM-144 on 2025-11-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-08-19,Customer CUST-07639 submitted duplicate rating 4 for item ITEM-081 on 2025-08-19,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-08,Customer CUST-35551 submitted duplicate rating 5 for item ITEM-142 on 2025-11-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-01-14,Customer CUST-00003 submitted duplicate rating 1 for item ITEM-027 on 2025-01-14,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-06-27,Customer CUST-22722 submitted duplicate rating 5 for item ITEM-033 on 2025-06-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-06-19,Customer CUST-08856 submitted duplicate rating 4 for item ITEM-115 on 2025-06-19,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-23,Customer CUST-48455 submitted duplicate rating 5 for item ITEM-092 on 2025-05-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-09-30,Customer CUST-16733 submitted duplicate rating 5 for item ITEM-094 on 2025-09-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-12-11,Customer CUST-07083 submitted duplicate rating 1 for item ITEM-063 on 2025-12-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-11-20,Customer CUST-16289 submitted duplicate rating 4 for item ITEM-032 on 2025-11-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-01-22,Customer CUST-00527 submitted duplicate rating 1 for item ITEM-118 on 2025-01-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-10-20,Customer CUST-29494 submitted duplicate rating 4 for item ITEM-001 on 2025-10-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-09-11,Customer CUST-48850 submitted duplicate rating 5 for item ITEM-023 on 2025-09-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-03-10,Customer CUST-43470 submitted duplicate rating 4 for item ITEM-075 on 2025-03-10,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-12-04,Customer CUST-22828 submitted duplicate rating 3 for item ITEM-136 on 2025-12-04,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-12-05,Customer CUST-28462 submitted duplicate rating 5 for item ITEM-107 on 2025-12-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-06-01,Customer CUST-02427 submitted duplicate rating 1 for item ITEM-019 on 2025-06-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-10-19,Customer CUST-03027 submitted duplicate rating 4 for item ITEM-137 on 2025-10-19,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-08-04,Customer CUST-49957 submitted duplicate rating 4 for item ITEM-020 on 2025-08-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-09-13,Customer CUST-05278 submitted duplicate rating 5 for item ITEM-129 on 2025-09-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-29,Customer CUST-36525 submitted duplicate rating 1 for item ITEM-100 on 2025-12-29,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-02-02,Customer CUST-31964 submitted duplicate rating 4 for item ITEM-107 on 2025-02-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-12-20,Customer CUST-06266 submitted duplicate rating 3 for item ITEM-055 on 2025-12-20,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-25,Customer CUST-13875 submitted duplicate rating 5 for item ITEM-128 on 2025-05-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-04-01,Customer CUST-41478 submitted duplicate rating 5 for item ITEM-041 on 2025-04-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-03-11,Customer CUST-03778 submitted duplicate rating 5 for item ITEM-121 on 2025-03-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-05-06,Customer CUST-01602 submitted duplicate rating 4 for item ITEM-106 on 2025-05-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-06,Customer CUST-20979 submitted duplicate rating 1 for item ITEM-121 on 2025-08-06,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-02-17,Customer CUST-20688 submitted duplicate rating 5 for item ITEM-016 on 2025-02-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-01-23,Customer CUST-35180 submitted duplicate rating 5 for item ITEM-086 on 2025-01-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-05-31,Customer CUST-37624 submitted duplicate rating 1 for item ITEM-108 on 2025-05-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-17,Customer CUST-28496 submitted duplicate rating 3 for item ITEM-106 on 2025-08-17,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-04-19,Customer CUST-48026 submitted duplicate rating 5 for item ITEM-126 on 2025-04-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-10-25,Customer CUST-28603 submitted duplicate rating 5 for item ITEM-122 on 2025-10-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-02-22,Customer CUST-22908 submitted duplicate rating 4 for item ITEM-025 on 2025-02-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-09-07,Customer CUST-28602 submitted duplicate rating 2 for item ITEM-140 on 2025-09-07,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-06-11,Customer CUST-22167 submitted duplicate rating 5 for item ITEM-063 on 2025-06-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-11-28,Customer CUST-26164 submitted duplicate rating 5 for item ITEM-088 on 2025-11-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-07-28,Customer CUST-08892 submitted duplicate rating 1 for item ITEM-111 on 2025-07-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-01,Customer CUST-16786 submitted duplicate rating 1 for item ITEM-012 on 2025-11-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-07-18,Customer CUST-38978 submitted duplicate rating 3 for item ITEM-140 on 2025-07-18,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-03-10,Customer CUST-20359 submitted duplicate rating 5 for item ITEM-108 on 2025-03-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-12-12,Customer CUST-04944 submitted duplicate rating 1 for item ITEM-038 on 2025-12-12,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-09-04,Customer CUST-38069 submitted duplicate rating 4 for item ITEM-016 on 2025-09-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-03-04,Customer CUST-19051 submitted duplicate rating 5 for item ITEM-096 on 2025-03-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-06-14,Customer CUST-14968 submitted duplicate rating 4 for item ITEM-056 on 2025-06-14,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-03-27,Customer CUST-36060 submitted duplicate rating 5 for item ITEM-119 on 2025-03-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-12-02,Customer CUST-34961 submitted duplicate rating 1 for item ITEM-070 on 2025-12-02,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-07-02,Customer CUST-32199 submitted duplicate rating 5 for item ITEM-063 on 2025-07-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-12-29,Customer CUST-07052 submitted duplicate rating 1 for item ITEM-137 on 2025-12-29,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-31,Customer CUST-20147 submitted duplicate rating 1 for item ITEM-022 on 2025-08-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-16,Customer CUST-33821 submitted duplicate rating 5 for item ITEM-067 on 2025-08-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-03-16,Customer CUST-49394 submitted duplicate rating 4 for item ITEM-124 on 2025-03-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-06-14,Customer CUST-37783 submitted duplicate rating 4 for item ITEM-028 on 2025-06-14,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-29,Customer CUST-35309 submitted duplicate rating 2 for item ITEM-055 on 2025-12-29,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-09-27,Customer CUST-24298 submitted duplicate rating 4 for item ITEM-012 on 2025-09-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-11-24,Customer CUST-27698 submitted duplicate rating 1 for item ITEM-137 on 2025-11-24,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-12-02,Customer CUST-22828 submitted duplicate rating 5 for item ITEM-136 on 2025-12-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-11-21,Customer CUST-18993 submitted duplicate rating 5 for item ITEM-107 on 2025-11-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-09-12,Customer CUST-07748 submitted duplicate rating 5 for item ITEM-043 on 2025-09-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-08-19,Customer CUST-05515 submitted duplicate rating 5 for item ITEM-068 on 2025-08-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-06-29,Customer CUST-14292 submitted duplicate rating 4 for item ITEM-124 on 2025-06-29,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-11-28,Customer CUST-01868 submitted duplicate rating 5 for item ITEM-147 on 2025-11-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-01-04,Customer CUST-10666 submitted duplicate rating 1 for item ITEM-108 on 2025-01-04,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-03-26,Customer CUST-38751 submitted duplicate rating 5 for item ITEM-017 on 2025-03-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-12-06,Customer CUST-06408 submitted duplicate rating 4 for item ITEM-111 on 2025-12-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-18,Customer CUST-28375 submitted duplicate rating 3 for item ITEM-083 on 2025-04-18,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-11-18,Customer CUST-17633 submitted duplicate rating 1 for item ITEM-088 on 2025-11-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-02-17,Customer CUST-30729 submitted duplicate rating 5 for item ITEM-039 on 2025-02-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-10,Customer CUST-22793 submitted duplicate rating 5 for item ITEM-048 on 2025-06-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-08-05,Customer CUST-32066 submitted duplicate rating 5 for item ITEM-042 on 2025-08-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-14,Customer CUST-42801 submitted duplicate rating 1 for item ITEM-031 on 2025-10-14,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-12-31,Customer CUST-01284 submitted duplicate rating 4 for item ITEM-136 on 2025-12-31,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-22,Customer CUST-45727 submitted duplicate rating 4 for item ITEM-137 on 2025-04-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-01-05,Customer CUST-48810 submitted duplicate rating 5 for item ITEM-037 on 2025-01-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-05-22,Customer CUST-11021 submitted duplicate rating 5 for item ITEM-140 on 2025-05-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-03,Customer CUST-49522 submitted duplicate rating 2 for item ITEM-089 on 2025-12-03,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-05,Customer CUST-01377 submitted duplicate rating 4 for item ITEM-034 on 2025-11-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-12-03,Customer nan submitted duplicate rating 4 for item ITEM-137 on 2025-12-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-12-04,Customer CUST-24900 submitted duplicate rating 1 for item ITEM-092 on 2025-12-04,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-08-03,Customer CUST-10434 submitted duplicate rating 1 for item ITEM-088 on 2025-08-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-03-03,Customer CUST-47406 submitted duplicate rating 1 for item ITEM-007 on 2025-03-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-10-22,Customer CUST-25406 submitted duplicate rating 4 for item ITEM-033 on 2025-10-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-12-03,Customer CUST-07536 submitted duplicate rating 5 for item ITEM-140 on 2025-12-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-04-08,Customer CUST-17137 submitted duplicate rating 1 for item ITEM-150 on 2025-04-08,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-08-19,Customer CUST-11667 submitted duplicate rating 5 for item ITEM-001 on 2025-08-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-06-08,Customer CUST-46656 submitted duplicate rating 5 for item ITEM-022 on 2025-06-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-06-07,Customer CUST-41710 submitted duplicate rating 5 for item ITEM-089 on 2025-06-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-09-16,Customer CUST-10816 submitted duplicate rating 4 for item ITEM-068 on 2025-09-16,4.0
