order_id,customer_id,location_id,order_date,order_time,order_timestamp,order_type,order_status,payment_method,subtotal_amount,discount_amount,tax_amount,tip_amount,delivery_fee,total_amount,promotion_id,table_number
ORD-004933,CUST-28913,LOC-004,2025-12-20,19:31:12,2025-12-20 19:31:12,DINE_IN,COMPLETED,CREDIT_CARD,306.97,25.0,23.26,56.39,0.0,361.62,PROMO-003,24
ORD-004934,CUST-36107,LOC-015,2025-07-01,18:31:48,2025-07-01 18:31:48,DINE_IN,COMPLETED,CREDIT_CARD,306.95,25.0,23.26,42.29,0.0,347.5,PROMO-011,0
ORD-004935,CUST-35290,LOC-018,2025-07-15,13:09:05,2025-07-15 13:09:05,DINE_IN,COMPLETED,CASH,426.45,15.0,33.94,82.29,0.0,527.68,PROMO-002,21
ORD-004936,CUST-10873,LOC-004,2025-06-01,12:17:27,2025-06-01 12:17:27,DINE_IN,COMPLETED,MOBILE_PAY,460.44,15.0,36.75,66.82,0.0,549.01,PROMO-012,0
ORD-004937,CUST-20515,LOC-014,2025-12-05,18:36:17,2025-12-05 18:36:17,DINE_IN,COMPLETED,CREDIT_CARD,385.99,0.0,31.84,57.9,0.0,475.73,,14
ORD-004938,CUST-26987,LOC-017,2025-08-10,20:53:42,2025-08-10 20:53:42,DINE_IN,COMPLETED,MOBILE_PAY,280.96,0.0,23.18,28.1,0.0,332.24,,1
ORD-004939,CUST-37132,LOC-014,2025-10-20,13:56:12,2025-10-20 13:56:12,TAKEOUT,COMPLETED,CREDIT_CARD,264.47,0.0,21.82,0.0,0.0,286.29,,0
ORD-004940,CUST-28413,LOC-008,2025-11-07,08:44:20,2025-11-07 08:44:20,DINE_IN,COMPLETED,DEBIT_CARD,303.0,0.0,25.0,60.6,0.0,388.6,,6
ORD-004941,CUST-02435,LOC-003,2025-05-28,19:03:23,2025-05-28 19:03:23,TAKEOUT,COMPLETED,CREDIT_CARD,341.44,0.0,28.17,0.0,0.0,369.61,,0
ORD-004942,CUST-18910,LOC-004,2025-06-27,11:51:26,2025-06-27 11:51:26,DINE_IN,COMPLETED,CREDIT_CARD,211.43,12.0,16.45,29.91,0.0,245.79,PROMO-008,9
ORD-004944,CUST-GUEST,LOC-011,2025-06-05,19:42:18,2025-06-05 19:42:18,DINE_IN,COMPLETED,MOBILE_PAY,150.24,20.0,10.74,19.54,0.0,160.52,PROMO-010,0
ORD-004945,CUST-41947,LOC-004,2025-11-02,17:58:02,2025-11-02 17:58:02,DINE_IN,COMPLETED,DEBIT_CARD,208.98,40.0,13.94,33.8,0.0,216.72,PROMO-009,2
ORD-004946,CUST-18643,LOC-017,2025-12-14,19:10:49,2025-12-14 19:10:49,DELIVERY,COMPLETED,CASH,76.99,0.0,6.35,15.4,4.99,103.73,,0
ORD-004947,CUST-22040,LOC-009,2025-08-28,11:21:15,2025-08-28 11:21:15,DINE_IN,COMPLETED,MOBILE_PAY,412.13,0.0,34.0,74.18,0.0,520.31,,20
ORD-004948,CUST-13478,LOC-019,2025-10-12,19:18:45,2025-10-12 19:18:45,DELIVERY,COMPLETED,MOBILE_PAY,193.98,12.0,15.01,32.76,4.99,234.74,PROMO-008,0
ORD-004950,CUST-49591,LOC-019,2025-11-16,11:27:59,2025-11-16 11:27:59,DINE_IN,COMPLETED,CREDIT_CARD,163.48,0.0,13.49,24.52,0.0,201.49,,31
ORD-004951,CUST-14283,LOC-019,2025-06-15,11:00:26,2025-06-15 11:00:26,DELIVERY,COMPLETED,CREDIT_CARD,232.46,15.0,17.94,39.14,4.99,279.53,PROMO-012,0
ORD-004952,CUST-48970,LOC-007,2025-01-26,18:44:18,2025-01-26 18:44:18,DINE_IN,COMPLETED,MOBILE_PAY,130.49,0.0,10.77,23.49,0.0,164.75,,22
ORD-004953,CUST-18669,LOC-010,2025-06-17,19:17:02,2025-06-17 19:17:02,DRIVE_THRU,COMPLETED,CREDIT_CARD,225.96,20.0,16.99,0.0,0.0,222.95,PROMO-004,0
ORD-004954,CUST-49655,LOC-014,2025-09-15,19:24:24,2025-09-15 19:24:24,TAKEOUT,COMPLETED,DEBIT_CARD,336.43,0.0,27.76,0.0,0.0,364.19,,0
ORD-004955,CUST-29678,LOC-018,2025-07-03,11:59:03,2025-07-03 11:59:03,TAKEOUT,COMPLETED,CASH,158.24,0.0,13.05,0.0,0.0,171.29,,0
ORD-004956,CUST-23709,LOC-004,2025-10-16,19:43:24,2025-10-16 19:43:24,DINE_IN,COMPLETED,CREDIT_CARD,241.99,0.0,19.96,36.3,0.0,298.25,,28
ORD-004957,CUST-00014,LOC-002,2025-06-02,13:30:19,2025-06-02 13:30:19,DRIVE_THRU,PENDING,CREDIT_CARD,327.48,0.0,27.02,0.0,0.0,354.5,,0
ORD-004958,CUST-17584,LOC-001,2025-08-31,22:48:38,2025-08-31 22:48:38,TAKEOUT,COMPLETED,DEBIT_CARD,222.98,10.0,17.57,0.0,0.0,230.55,PROMO-007,0
ORD-004959,CUST-17212,LOC-001,2025-03-27,13:33:20,2025-03-27 13:33:20,DELIVERY,COMPLETED,CREDIT_CARD,292.93,0.0,24.17,43.94,4.99,366.03,,0
ORD-004960,CUST-12802,LOC-004,2025-10-16,11:26:30,2025-10-16 11:26:30,DINE_IN,COMPLETED,DEBIT_CARD,164.48,40.0,10.27,18.67,0.0,153.42,PROMO-009,19
ORD-004961,CUST-21295,LOC-014,2025-08-02,09:40:43,2025-08-02 09:40:43,TAKEOUT,COMPLETED,CREDIT_CARD,322.93,15.0,25.4,0.0,0.0,333.33,PROMO-001,0
ORD-004962,CUST-18815,LOC-016,2025-04-03,17:21:44,2025-04-03 17:21:44,DINE_IN,COMPLETED,CREDIT_CARD,311.95,0.0,25.74,31.2,0.0,368.89,,25
ORD-004963,CUST-36668,LOC-015,2025-05-08,06:39:49,2025-05-08 06:39:49,DINE_IN,COMPLETED,GIFT_CARD,291.98,0.0,24.09,58.4,0.0,374.47,,27
ORD-004964,CUST-26844,LOC-010,2025-10-15,19:39:21,2025-10-15 19:39:21,TAKEOUT,COMPLETED,DEBIT_CARD,183.73,0.0,15.16,0.0,0.0,198.89,,0
ORD-004965,CUST-44863,LOC-013,2025-07-13,12:12:38,2025-07-13 12:12:38,TAKEOUT,COMPLETED,CREDIT_CARD,178.97,0.0,14.77,0.0,0.0,193.74,,0
ORD-004966,CUST-12251,LOC-005,2025-04-08,17:18:02,2025-04-08 17:18:02,DELIVERY,COMPLETED,DEBIT_CARD,353.0,0.0,29.12,63.54,4.99,450.65,,0
ORD-004967,CUST-46533,LOC-006,2025-12-21,13:24:28,2025-12-21 13:24:28,DRIVE_THRU,COMPLETED,CREDIT_CARD,243.49,0.0,20.09,0.0,0.0,263.58,,0
ORD-004969,CUST-18211,LOC-006,2025-12-19,08:20:20,2025-12-19 08:20:20,TAKEOUT,COMPLETED,CREDIT_CARD,170.98,15.0,12.87,0.0,0.0,168.85,PROMO-001,0
ORD-004970,CUST-44620,LOC-017,2025-06-25,11:56:48,2025-06-25 11:56:48,DINE_IN,COMPLETED,DEBIT_CARD,205.24,25.0,14.87,27.04,0.0,222.15,PROMO-011,26
ORD-004971,CUST-37825,LOC-012,2025-07-11,19:01:37,2025-07-11 19:01:37,DRIVE_THRU,COMPLETED,CASH,288.47,15.0,22.56,0.0,0.0,296.03,PROMO-012,0
ORD-004972,CUST-01833,LOC-009,2025-12-02,13:15:11,2025-12-02 13:15:11,DELIVERY,PENDING,CREDIT_CARD,310.97,0.0,25.66,0.0,4.99,341.62,,0
ORD-004973,CUST-45568,LOC-012,2025-07-27,15:20:17,2025-07-27 15:20:17,DINE_IN,COMPLETED,CREDIT_CARD,206.97,0.0,17.08,37.25,0.0,261.3,,34
ORD-004974,CUST-41516,LOC-002,2025-09-28,13:18:07,2025-09-28 13:18:07,DELIVERY,COMPLETED,DEBIT_CARD,361.94,0.0,29.86,65.15,4.99,461.94,,0
ORD-004975,CUST-26097,LOC-018,2025-04-22,20:21:36,2025-04-22 20:21:36,DINE_IN,COMPLETED,CREDIT_CARD,126.99,0.0,10.48,12.7,0.0,150.17,,13
ORD-004976,CUST-06325,LOC-002,2025-07-01,11:01:23,2025-07-01 11:01:23,DELIVERY,COMPLETED,CREDIT_CARD,190.95,15.0,14.52,31.67,4.99,227.13,PROMO-012,0
ORD-004977,CUST-16004,LOC-013,2025-03-02,19:55:22,2025-03-02 19:55:22,DINE_IN,COMPLETED,CREDIT_CARD,289.75,0.0,23.9,57.95,0.0,371.6,,14
ORD-004978,CUST-19721,LOC-010,2025-04-04,09:22:56,2025-04-04 09:22:56,TAKEOUT,COMPLETED,CREDIT_CARD,303.22,0.0,25.02,0.0,0.0,328.24,,0
ORD-004979,CUST-12339,LOC-016,2025-01-01,19:19:19,2025-01-01 19:19:19,DELIVERY,COMPLETED,MOBILE_PAY,166.47,10.0,12.91,28.16,4.99,202.53,PROMO-007,0
ORD-004980,CUST-22950,LOC-010,2025-01-19,19:51:39,2025-01-19 19:51:39,DINE_IN,COMPLETED,CREDIT_CARD,338.49,0.0,27.93,33.85,0.0,400.27,,33
ORD-004981,CUST-26525,LOC-012,2025-12-25,18:57:47,2025-12-25 18:57:47,DRIVE_THRU,COMPLETED,CREDIT_CARD,547.72,0.0,45.19,0.0,0.0,592.91,,0
ORD-004982,CUST-11825,LOC-012,2025-04-18,12:23:34,2025-04-18 12:23:34,TAKEOUT,COMPLETED,CASH,128.5,0.0,10.6,0.0,0.0,139.1,,0
ORD-004983,CUST-42230,LOC-013,2025-09-12,10:26:29,2025-09-12 10:26:29,DRIVE_THRU,COMPLETED,CREDIT_CARD,258.44,0.0,21.32,0.0,0.0,279.76,,0
ORD-004984,CUST-23470,LOC-008,2025-11-15,13:09:29,2025-11-15 13:09:29,DELIVERY,COMPLETED,CREDIT_CARD,348.96,0.0,28.79,62.81,4.99,445.55,,0
ORD-004985,CUST-48699,LOC-014,2025-08-04,17:16:48,2025-08-04 17:16:48,DINE_IN,COMPLETED,CREDIT_CARD,270.47,0.0,22.31,48.68,0.0,341.46,,34
ORD-004986,CUST-29221,LOC-015,2025-03-14,19:01:45,2025-03-14 19:01:45,DINE_IN,COMPLETED,CASH,433.45,0.0,35.76,78.02,0.0,547.23,,2
ORD-004987,CUST-06173,LOC-008,2025-10-07,13:52:35,2025-10-07 13:52:35,TAKEOUT,COMPLETED,CREDIT_CARD,234.98,0.0,19.39,0.0,0.0,254.37,,0
ORD-004988,CUST-11135,LOC-010,2025-08-20,15:37:48,2025-08-20 15:37:48,TAKEOUT,COMPLETED,MOBILE_PAY,236.95,0.0,19.55,0.0,0.0,256.5,,0
ORD-004989,CUST-43454,LOC-002,2025-10-09,20:30:31,2025-10-09 20:30:31,DINE_IN,COMPLETED,GIFT_CARD,288.74,15.0,22.58,41.06,0.0,337.38,PROMO-001,17
ORD-004990,CUST-08214,LOC-018,2025-10-24,08:36:26,2025-10-24 08:36:26,DELIVERY,COMPLETED,MOBILE_PAY,111.49,16.72,7.82,9.48,4.99,117.06,PROMO-011,0
ORD-004991,CUST-24398,LOC-005,2025-12-24,12:57:33,2025-12-24 12:57:33,TAKEOUT,COMPLETED,MOBILE_PAY,230.48,0.0,19.01,0.0,0.0,249.49,,0
ORD-004992,CUST-49126,LOC-017,2025-08-11,13:29:53,2025-08-11 13:29:53,DELIVERY,COMPLETED,CREDIT_CARD,105.5,0.0,8.7,18.99,4.99,138.18,,0
ORD-004993,CUST-12909,LOC-016,2025-05-28,17:16:31,2025-05-28 17:16:31,DINE_IN,PENDING,CREDIT_CARD,131.5,0.0,10.85,0.0,0.0,142.35,,18
ORD-004994,CUST-10812,LOC-005,2025-09-05,10:36:49,2025-09-05 10:36:49,DINE_IN,COMPLETED,DEBIT_CARD,226.48,0.0,18.68,45.3,0.0,290.46,,19
ORD-004995,CUST-GUEST,LOC-019,2025-02-03,19:20:01,2025-02-03 19:20:01,DRIVE_THRU,COMPLETED,DEBIT_CARD,430.72,10.0,34.71,0.0,0.0,455.43,PROMO-007,0
ORD-004996,CUST-27918,LOC-003,2025-12-01,12:18:02,2025-12-01 12:18:02,DELIVERY,COMPLETED,CREDIT_CARD,255.46,0.0,21.08,38.32,4.99,319.85,,0
ORD-004997,CUST-34652,LOC-003,2025-02-28,11:44:47,2025-02-28 11:44:47,DRIVE_THRU,COMPLETED,CREDIT_CARD,134.46,20.17,9.43,0.0,0.0,123.72,PROMO-011,0
ORD-004998,CUST-15620,LOC-005,2025-05-23,16:23:56,2025-05-23 16:23:56,DINE_IN,COMPLETED,DEBIT_CARD,177.44,0.0,14.64,17.74,0.0,209.82,,12
ORD-004999,CUST-22432,LOC-017,2025-11-08,10:17:17,2025-11-08 10:17:17,DINE_IN,COMPLETED,CREDIT_CARD,208.97,0.0,17.24,31.35,0.0,257.56,,29
ORD-005000,CUST-40408,LOC-011,2025-08-19,12:09:58,2025-08-19 12:09:58,DELIVERY,COMPLETED,DEBIT_CARD,311.96,8.0,25.08,60.79,4.99,394.82,PROMO-005,0
ORD-005002,CUST-26366,LOC-005,2025-07-10,18:02:03,2025-07-10 18:02:03,DELIVERY,COMPLETED,CREDIT_CARD,364.97,15.0,28.87,62.99,4.99,446.82,PROMO-001,0
ORD-005003,CUST-47546,LOC-006,2025-11-20,12:53:06,2025-11-20 12:53:06,DRIVE_THRU,COMPLETED,CREDIT_CARD,321.46,6.5,25.98,0.0,0.0,340.94,PROMO-006,0
ORD-005005,CUST-20113,LOC-012,2025-11-23,13:16:52,2025-11-23 13:16:52,DELIVERY,COMPLETED,CREDIT_CARD,296.2,0.0,24.44,59.24,4.99,384.87,,0
ORD-005006,CUST-06635,LOC-003,2025-02-13,15:16:29,2025-02-13 15:16:29,DINE_IN,COMPLETED,CREDIT_CARD,404.99,0.0,33.41,72.9,0.0,511.3,,24
ORD-005007,CUST-35749,LOC-009,2025-10-26,12:43:37,2025-10-26 12:43:37,DINE_IN,COMPLETED,MOBILE_PAY,142.21,0.0,11.73,21.33,0.0,175.27,,32
ORD-005008,CUST-42698,LOC-019,2025-11-17,14:04:53,2025-11-17 14:04:53,DINE_IN,COMPLETED,DEBIT_CARD,326.0,0.0,26.9,58.68,0.0,411.58,,27
ORD-005009,CUST-11816,LOC-012,2025-03-25,18:46:50,2025-03-25 18:46:50,DINE_IN,COMPLETED,CREDIT_CARD,202.49,6.5,16.17,29.4,0.0,241.56,PROMO-006,39
ORD-005010,CUST-46756,LOC-012,2025-06-27,17:55:17,2025-06-27 17:55:17,DELIVERY,COMPLETED,DEBIT_CARD,141.45,0.0,11.67,21.22,4.99,179.33,,0
ORD-005011,CUST-01574,LOC-012,2025-03-19,20:49:09,2025-03-19 20:49:09,DELIVERY,COMPLETED,MOBILE_PAY,156.95,39.24,9.71,23.54,4.99,155.95,PROMO-009,0
ORD-005012,CUST-49795,LOC-014,2025-09-28,11:50:51,2025-09-28 11:50:51,DRIVE_THRU,COMPLETED,DEBIT_CARD,219.95,15.0,16.91,0.0,0.0,221.86,PROMO-002,0
ORD-005013,CUST-10536,LOC-017,2025-07-30,17:15:08,2025-07-30 17:15:08,DINE_IN,COMPLETED,MOBILE_PAY,331.97,0.0,27.39,59.75,0.0,419.11,,0
ORD-005014,CUST-31400,LOC-020,2025-08-31,20:00:05,2025-08-31 20:00:05,DELIVERY,COMPLETED,DEBIT_CARD,254.97,0.0,21.04,38.25,4.99,319.25,,0
ORD-005015,CUST-02795,LOC-012,2025-03-31,10:39:34,2025-03-31 10:39:34,DINE_IN,COMPLETED,CREDIT_CARD,239.49,15.0,18.52,22.45,0.0,265.46,PROMO-001,10
ORD-005016,CUST-GUEST,LOC-011,2025-04-06,15:39:56,2025-04-06 15:39:56,DINE_IN,PENDING,CREDIT_CARD,345.48,0.0,28.5,0.0,0.0,373.98,,28
ORD-005017,CUST-25736,LOC-009,2025-01-21,22:19:41,2025-01-21 22:19:41,DELIVERY,COMPLETED,GIFT_CARD,279.43,0.0,23.05,27.94,4.99,335.41,,0
ORD-005018,CUST-45046,LOC-011,2025-05-20,09:01:31,2025-05-20 09:01:31,DELIVERY,COMPLETED,CREDIT_CARD,173.92,0.0,14.35,31.31,4.99,224.57,,0
ORD-005019,CUST-06338,LOC-006,2025-08-07,12:52:00,2025-08-07 12:52:00,DELIVERY,COMPLETED,CREDIT_CARD,233.4,15.0,18.02,39.31,4.99,280.72,PROMO-002,0
ORD-005020,CUST-38787,LOC-013,2025-11-21,09:03:39,2025-11-21 09:03:39,DELIVERY,COMPLETED,CREDIT_CARD,258.48,0.0,21.32,25.85,4.99,310.64,,0
ORD-005022,CUST-20985,LOC-018,2025-06-28,19:30:56,2025-06-28 19:30:56,DINE_IN,COMPLETED,DEBIT_CARD,256.97,0.0,21.2,38.55,0.0,316.72,,4
ORD-005023,CUST-46472,LOC-002,2025-12-18,11:36:12,2025-12-18 11:36:12,DELIVERY,COMPLETED,MOBILE_PAY,148.95,22.34,10.45,12.66,4.99,154.71,PROMO-011,0
ORD-005026,CUST-40317,LOC-001,2025-07-27,12:49:50,2025-07-27 12:49:50,TAKEOUT,COMPLETED,DEBIT_CARD,204.73,0.0,16.89,0.0,0.0,221.62,,0
ORD-005028,CUST-07115,LOC-002,2025-01-26,10:39:58,2025-01-26 10:39:58,DINE_IN,COMPLETED,CREDIT_CARD,310.96,0.0,25.65,31.1,0.0,367.71,,21
ORD-005029,CUST-24996,LOC-013,2025-10-06,20:13:08,2025-10-06 20:13:08,TAKEOUT,COMPLETED,DEBIT_CARD,188.73,0.0,15.57,0.0,0.0,204.3,,0
ORD-005030,CUST-34807,LOC-002,2025-03-01,18:45:00,2025-03-01 18:45:00,DINE_IN,COMPLETED,MOBILE_PAY,321.48,0.0,26.52,32.15,0.0,380.15,,9
ORD-005031,CUST-32308,LOC-015,2025-05-12,07:04:50,2025-05-12 07:04:50,DINE_IN,COMPLETED,DEBIT_CARD,303.48,0.0,25.04,45.52,0.0,374.04,,22
ORD-005032,CUST-22914,LOC-004,2025-07-29,12:25:00,2025-07-29 12:25:00,DELIVERY,COMPLETED,MOBILE_PAY,271.88,0.0,22.43,27.19,4.99,326.49,,0
ORD-005033,CUST-03632,LOC-010,2025-08-08,20:25:30,2025-08-08 20:25:30,DINE_IN,COMPLETED,DEBIT_CARD,419.43,0.0,34.6,41.94,0.0,495.97,,4
ORD-005034,CUST-28805,LOC-020,2025-08-20,19:23:00,2025-08-20 19:23:00,DELIVERY,COMPLETED,MOBILE_PAY,267.98,0.0,22.11,53.6,4.99,348.68,,0
ORD-005035,CUST-34028,LOC-001,2025-03-19,13:08:37,2025-03-19 13:08:37,TAKEOUT,COMPLETED,DEBIT_CARD,372.96,0.0,30.77,0.0,0.0,403.73,,0
ORD-005036,CUST-21122,LOC-015,2025-06-10,15:49:27,2025-06-10 15:49:27,DRIVE_THRU,COMPLETED,CREDIT_CARD,144.44,15.0,10.68,0.0,0.0,140.12,PROMO-002,0
ORD-005037,CUST-00992,LOC-006,2025-08-25,09:46:32,2025-08-25 09:46:32,DINE_IN,COMPLETED,CREDIT_CARD,236.74,0.0,19.53,35.51,0.0,291.78,,0
ORD-005038,CUST-25058,LOC-016,2025-12-22,18:58:31,2025-12-22 18:58:31,DRIVE_THRU,COMPLETED,DEBIT_CARD,289.42,0.0,23.88,0.0,0.0,313.3,,0
ORD-005039,CUST-16235,LOC-017,2025-10-07,09:46:41,2025-10-07 09:46:41,DINE_IN,COMPLETED,CASH,129.0,0.0,10.64,25.8,0.0,165.44,,8
ORD-005040,CUST-10719,LOC-003,2025-12-09,17:49:55,2025-12-09 17:49:55,DELIVERY,COMPLETED,DEBIT_CARD,224.94,0.0,18.56,33.74,4.99,282.23,,0
ORD-005041,CUST-GUEST,LOC-012,2025-10-20,10:32:50,2025-10-20 10:32:50,DINE_IN,COMPLETED,CREDIT_CARD,305.99,0.0,25.24,30.6,0.0,361.83,,23
ORD-005042,CUST-42635,LOC-001,2025-08-17,13:46:44,2025-08-17 13:46:44,DINE_IN,COMPLETED,CREDIT_CARD,304.89,0.0,25.15,54.88,0.0,384.92,,36
ORD-005043,CUST-09530,LOC-001,2025-03-29,12:32:16,2025-03-29 12:32:16,DINE_IN,COMPLETED,CREDIT_CARD,123.99,8.0,9.57,17.4,0.0,142.96,PROMO-005,33
ORD-005044,CUST-27115,LOC-009,2025-09-13,13:20:13,2025-09-13 13:20:13,TAKEOUT,COMPLETED,CASH,204.45,0.0,16.87,0.0,0.0,221.32,,0
ORD-005045,CUST-31421,LOC-006,2025-08-28,16:42:25,2025-08-28 16:42:25,DRIVE_THRU,COMPLETED,CASH,227.47,25.0,16.7,0.0,0.0,219.17,PROMO-011,0
ORD-005046,CUST-45660,LOC-020,2025-08-21,10:53:28,2025-08-21 10:53:28,DINE_IN,COMPLETED,CREDIT_CARD,378.47,0.0,31.22,68.12,0.0,477.81,,17
ORD-005047,CUST-27551,LOC-006,2025-07-15,11:11:06,2025-07-15 11:11:06,DELIVERY,COMPLETED,DEBIT_CARD,273.96,0.0,22.6,41.09,4.99,342.64,,0
ORD-005048,CUST-02051,LOC-017,2025-07-27,10:18:34,2025-07-27 10:18:34,DELIVERY,COMPLETED,CREDIT_CARD,185.45,0.0,15.3,27.82,4.99,233.56,,0
ORD-005049,CUST-05178,LOC-002,2025-05-25,17:23:41,2025-05-25 17:23:41,TAKEOUT,COMPLETED,DEBIT_CARD,191.95,0.0,15.84,0.0,0.0,207.79,,0
ORD-005050,CUST-45273,LOC-008,2025-07-25,08:50:59,2025-07-25 08:50:59,DELIVERY,COMPLETED,CREDIT_CARD,323.22,15.0,25.43,30.82,4.99,369.46,PROMO-012,0
ORD-005051,CUST-44894,LOC-016,2025-03-31,17:14:20,2025-03-31 17:14:20,TAKEOUT,COMPLETED,CREDIT_CARD,322.44,0.0,26.6,0.0,0.0,349.04,,0
ORD-005052,CUST-42020,LOC-008,2025-11-05,21:30:25,2025-11-05 21:30:25,DELIVERY,COMPLETED,CREDIT_CARD,122.49,0.0,10.11,24.5,4.99,162.09,,0
ORD-005053,CUST-21216,LOC-016,2025-03-27,19:07:12,2025-03-27 19:07:12,TAKEOUT,COMPLETED,MOBILE_PAY,398.47,0.0,32.87,0.0,0.0,431.34,,0
ORD-005054,CUST-GUEST,LOC-007,2025-02-11,12:06:31,2025-02-11 12:06:31,DINE_IN,COMPLETED,MOBILE_PAY,221.97,25.0,16.25,19.7,0.0,232.92,PROMO-011,18
ORD-005055,CUST-14655,LOC-019,2025-06-28,11:38:08,2025-06-28 11:38:08,TAKEOUT,COMPLETED,CREDIT_CARD,529.45,6.5,43.14,0.0,0.0,566.09,PROMO-006,0
ORD-005056,CUST-49654,LOC-010,2025-09-09,21:39:56,2025-09-09 21:39:56,DINE_IN,COMPLETED,CREDIT_CARD,276.47,0.0,22.81,49.76,0.0,349.04,,28
ORD-005057,CUST-12664,LOC-010,2025-06-28,13:05:23,2025-06-28 13:05:23,TAKEOUT,COMPLETED,CREDIT_CARD,217.23,0.0,17.92,0.0,0.0,235.15,,0
ORD-005058,CUST-38611,LOC-003,2025-05-02,12:47:58,2025-05-02 12:47:58,TAKEOUT,COMPLETED,CREDIT_CARD,191.18,0.0,15.77,0.0,0.0,206.95,,0
ORD-005059,CUST-44540,LOC-003,2025-08-07,10:25:38,2025-08-07 10:25:38,TAKEOUT,COMPLETED,CREDIT_CARD,225.0,0.0,18.56,0.0,0.0,243.56,,0
ORD-005060,CUST-18375,LOC-005,2025-05-30,11:00:50,2025-05-30 11:00:50,DRIVE_THRU,COMPLETED,CREDIT_CARD,126.0,10.0,9.57,0.0,0.0,125.57,PROMO-007,0
ORD-005061,CUST-19751,LOC-005,2025-12-12,18:56:13,2025-12-12 18:56:13,DELIVERY,COMPLETED,CREDIT_CARD,190.94,15.0,14.52,26.39,4.99,221.84,PROMO-012,0
ORD-005062,CUST-44768,LOC-004,2025-12-09,11:56:54,2025-12-09 11:56:54,TAKEOUT,COMPLETED,CREDIT_CARD,165.71,0.0,13.67,0.0,0.0,179.38,,0
ORD-005063,CUST-12504,LOC-011,2025-07-19,11:40:10,2025-07-19 11:40:10,DINE_IN,COMPLETED,CASH,196.73,0.0,16.23,39.35,0.0,252.31,,28
ORD-005064,CUST-GUEST,LOC-015,2025-05-23,12:09:21,2025-05-23 12:09:21,DRIVE_THRU,COMPLETED,DEBIT_CARD,280.49,0.0,23.14,0.0,0.0,303.63,,0
ORD-005065,CUST-36260,LOC-004,2025-10-11,20:14:07,2025-10-11 20:14:07,DINE_IN,COMPLETED,DEBIT_CARD,428.49,0.0,35.35,64.27,0.0,528.11,,36
ORD-005066,CUST-02181,LOC-012,2025-01-18,16:00:01,2025-01-18 16:00:01,DELIVERY,COMPLETED,GIFT_CARD,259.22,0.0,21.39,51.84,4.99,337.44,,0
ORD-005067,CUST-20392,LOC-017,2025-07-11,18:33:15,2025-07-11 18:33:15,DELIVERY,COMPLETED,CREDIT_CARD,372.49,0.0,30.73,93.12,4.99,501.33,,0
ORD-005068,CUST-36230,LOC-013,2025-05-25,18:26:16,2025-05-25 18:26:16,DINE_IN,COMPLETED,MOBILE_PAY,137.0,34.25,8.48,18.5,0.0,129.73,PROMO-009,36
ORD-005069,CUST-46676,LOC-020,2025-12-08,20:36:10,2025-12-08 20:36:10,DELIVERY,COMPLETED,CREDIT_CARD,270.46,25.0,20.25,49.09,4.99,319.79,PROMO-011,0
ORD-005070,CUST-06251,LOC-012,2025-01-06,18:26:12,2025-01-06 18:26:12,DINE_IN,COMPLETED,CREDIT_CARD,166.97,0.0,13.78,25.05,0.0,205.8,,32
ORD-005072,CUST-24629,LOC-010,2025-10-12,11:20:40,2025-10-12 11:20:40,DINE_IN,COMPLETED,MOBILE_PAY,254.95,6.5,20.5,44.72,0.0,313.67,PROMO-006,33
ORD-005073,CUST-39598,LOC-017,2025-07-13,18:02:16,2025-07-13 18:02:16,TAKEOUT,COMPLETED,CREDIT_CARD,188.67,0.0,15.57,0.0,0.0,204.24,,0
ORD-005075,CUST-04516,LOC-012,2025-12-23,19:57:32,2025-12-23 19:57:32,TAKEOUT,COMPLETED,CREDIT_CARD,94.48,0.0,7.79,0.0,0.0,102.27,,0
ORD-005076,CUST-43916,LOC-007,2025-07-25,19:41:25,2025-07-25 19:41:25,DINE_IN,COMPLETED,MOBILE_PAY,205.97,0.0,16.99,30.9,0.0,253.86,,36
ORD-005077,CUST-49313,LOC-001,2025-08-24,13:30:03,2025-08-24 13:30:03,TAKEOUT,COMPLETED,MOBILE_PAY,282.97,10.0,22.52,0.0,0.0,295.49,PROMO-007,0
ORD-005078,CUST-30787,LOC-012,2025-04-16,12:47:53,2025-04-16 12:47:53,DINE_IN,COMPLETED,MOBILE_PAY,295.97,0.0,24.42,73.99,0.0,394.38,,31
ORD-005079,CUST-GUEST,LOC-010,2025-07-13,10:34:30,2025-07-13 10:34:30,DELIVERY,COMPLETED,CREDIT_CARD,205.94,15.0,15.75,34.37,4.99,246.05,PROMO-001,0
ORD-005080,CUST-11676,LOC-016,2025-06-26,20:04:52,2025-06-26 20:04:52,DINE_IN,COMPLETED,DEBIT_CARD,210.45,0.0,17.36,37.88,0.0,265.69,,29
ORD-005081,CUST-47218,LOC-015,2025-02-07,13:04:52,2025-02-07 13:04:52,DELIVERY,COMPLETED,CASH,79.48,11.92,5.57,10.13,4.99,88.25,PROMO-011,0
ORD-005082,CUST-47304,LOC-016,2025-02-22,18:20:39,2025-02-22 18:20:39,DELIVERY,COMPLETED,MOBILE_PAY,213.68,20.0,15.98,38.74,4.99,253.39,PROMO-010,0
ORD-005083,CUST-46418,LOC-016,2025-11-14,11:49:22,2025-11-14 11:49:22,DELIVERY,COMPLETED,CREDIT_CARD,380.9,25.0,29.36,64.06,4.99,454.31,PROMO-011,0
