order_item_id,order_id,item_id,quantity,unit_price,subtotal,item_discount,item_total,_quarantine_timestamp,_quarantine_rule_id,_quarantine_rule_name,_quarantine_reason
LINE-0329039,ORD-032912,ITEM-114,1,9.0,9.0,0.0,9.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0642789,ORD-064174,ITEM-024,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0576650,ORD-057566,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0578366,ORD-057735,ITEM-147,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0857349,ORD-085695,ITEM-138,1,3.5,3.5,0.0,3.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0284922,ORD-028530,ITEM-114,4,9.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0013997,ORD-001411,ITEM-138,2,3.5,7.0,0.0,7.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0501170,ORD-050036,ITEM-141,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0018043,ORD-001820,ITEM-136,3,3.99,11.97,0.0,11.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0292259,ORD-029261,ITEM-147,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0003919,ORD-000398,ITEM-068,1,19.99,19.99,0.0,19.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0014063,ORD-001418,ITEM-139,1,5.75,5.75,0.0,5.75,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0817045,ORD-081633,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0809182,ORD-080857,ITEM-121,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0403045,ORD-040264,ITEM-132,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0627981,ORD-062711,ITEM-003,3,9.5,28.5,0.0,28.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0384263,ORD-038399,ITEM-016,2,13.99,27.98,0.0,27.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0249055,ORD-024933,ITEM-104,3,9.99,29.97,0.0,29.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0067299,ORD-006749,ITEM-044,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0339779,ORD-033974,ITEM-088,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0853199,ORD-085281,ITEM-121,2,6.5,13.0,0.0,13.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0171974,ORD-017193,ITEM-120,1,6.99,6.99,0.0,6.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0330757,ORD-033079,ITEM-042,4,19.0,76.0,0.0,76.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0313680,ORD-031373,ITEM-085,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0081096,ORD-008116,ITEM-017,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0082749,ORD-008282,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0139687,ORD-013953,ITEM-121,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0489620,ORD-048877,ITEM-068,2,19.99,39.98,0.0,39.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0506532,ORD-050578,ITEM-019,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0358724,ORD-035860,ITEM-092,1,23.0,23.0,0.0,23.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0779455,ORD-077884,ITEM-044,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0633778,ORD-063289,ITEM-019,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0183514,ORD-018359,ITEM-133,1,55.0,55.0,0.0,55.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0033225,ORD-003334,ITEM-145,1,6.0,6.0,0.0,6.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0567096,ORD-056604,ITEM-012,4,11.5,46.0,0.0,46.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0819654,ORD-081900,ITEM-137,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0653120,ORD-065208,ITEM-052,3,29.99,89.97,0.0,89.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0182396,ORD-018250,ITEM-044,3,21.0,63.0,0.0,63.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0052403,ORD-005252,ITEM-002,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0605878,ORD-060478,ITEM-023,1,17.0,17.0,0.0,17.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0505603,ORD-050483,ITEM-048,2,56.0,112.0,0.0,112.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0127889,ORD-012780,ITEM-038,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0084895,ORD-008492,ITEM-042,1,19.0,19.0,0.0,19.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0058836,ORD-005899,ITEM-002,3,14.5,43.5,0.0,43.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0510617,ORD-050980,ITEM-038,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0217161,ORD-021718,ITEM-075,1,37.0,37.0,0.0,37.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0751172,ORD-075046,ITEM-136,1,3.99,3.99,0.0,3.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0793422,ORD-079299,ITEM-091,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0742365,ORD-074164,ITEM-126,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0423384,ORD-042292,ITEM-099,2,17.5,35.0,0.0,35.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0408081,ORD-040771,ITEM-122,1,16.0,16.0,0.0,16.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0151112,ORD-015093,ITEM-136,3,3.99,11.97,0.0,11.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0337358,ORD-033733,ITEM-039,4,29.5,118.0,0.0,118.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0512477,ORD-051170,ITEM-118,1,16.5,16.5,0.0,16.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0273908,ORD-027437,ITEM-068,1,19.99,19.99,0.0,19.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0173547,ORD-017353,ITEM-122,1,16.0,16.0,0.0,16.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0763199,ORD-076255,ITEM-003,1,9.5,9.5,0.0,9.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0474534,ORD-047383,ITEM-071,3,22.0,66.0,0.0,66.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0096437,ORD-009646,ITEM-116,1,9.5,9.5,0.0,9.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0456079,ORD-045543,ITEM-032,3,18.5,55.5,0.0,55.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0547704,ORD-054682,ITEM-031,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0138802,ORD-013869,ITEM-140,3,5.99,17.97,0.0,17.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0198506,ORD-019858,ITEM-060,2,58.0,116.0,0.0,116.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0387673,ORD-038735,ITEM-017,3,14.5,43.5,0.0,43.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0939606,ORD-093950,ITEM-013,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0234037,ORD-023417,ITEM-070,1,27.0,27.0,0.0,27.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0785556,ORD-078506,ITEM-003,2,9.5,19.0,0.0,19.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0254293,ORD-025458,ITEM-124,1,17.0,17.0,0.0,17.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0780365,ORD-077976,ITEM-106,1,10.99,10.99,0.0,10.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0363264,ORD-036307,ITEM-031,4,15.99,63.96,0.0,63.96,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0136060,ORD-013591,ITEM-017,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0051565,ORD-005168,ITEM-032,1,18.5,18.5,0.0,18.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0008718,ORD-000878,ITEM-063,2,34.0,68.0,0.0,68.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0835420,ORD-083503,ITEM-112,1,11.0,11.0,0.0,11.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0771750,ORD-077115,ITEM-074,1,26.0,26.0,0.0,26.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0778959,ORD-077831,ITEM-020,2,15.5,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0864373,ORD-086397,ITEM-025,2,18.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0086460,ORD-008649,ITEM-096,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0257327,ORD-025765,ITEM-101,2,18.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0130278,ORD-013021,ITEM-052,1,29.99,29.99,0.0,29.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0947557,ORD-094764,ITEM-093,4,12.0,48.0,0.0,48.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0182432,ORD-018254,ITEM-046,1,48.0,48.0,0.0,48.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0092377,ORD-009246,ITEM-130,2,13.5,27.0,0.0,27.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0971066,ORD-097109,ITEM-004,2,6.99,13.98,0.0,13.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0393609,ORD-039320,ITEM-034,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0105759,ORD-010575,ITEM-016,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0494035,ORD-049318,ITEM-098,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0287575,ORD-028797,ITEM-104,3,9.99,29.97,0.0,29.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0920624,ORD-092034,ITEM-065,1,32.0,32.0,0.0,32.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0116593,ORD-011649,ITEM-132,2,13.99,27.98,0.0,27.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0924239,ORD-092404,ITEM-096,2,15.0,30.0,0.0,30.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0305341,ORD-030557,ITEM-028,4,15.5,62.0,0.0,62.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0057394,ORD-005758,ITEM-007,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0467428,ORD-046692,ITEM-009,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0752404,ORD-075170,ITEM-017,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0999561,ORD-099955,ITEM-071,1,22.0,22.0,0.0,22.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0340826,ORD-034084,ITEM-103,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0037916,ORD-003809,ITEM-083,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0681606,ORD-068078,ITEM-025,2,18.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0585985,ORD-058490,ITEM-062,2,38.0,76.0,0.0,76.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0918231,ORD-091791,ITEM-070,2,27.0,54.0,0.0,54.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0806085,ORD-080548,ITEM-074,1,26.0,26.0,0.0,26.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0717037,ORD-071629,ITEM-140,2,5.99,11.98,0.0,11.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0649113,ORD-064810,ITEM-018,1,28.0,28.0,0.0,28.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0455035,ORD-045437,ITEM-093,3,12.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0166474,ORD-016639,ITEM-085,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0646513,ORD-064548,ITEM-033,1,18.0,18.0,0.0,18.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0337831,ORD-033778,ITEM-102,1,18.5,18.5,0.0,18.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0030376,ORD-003055,ITEM-017,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0064291,ORD-006442,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0405716,ORD-040533,ITEM-140,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0139428,ORD-013928,ITEM-106,2,10.99,21.98,0.0,21.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0507443,ORD-050667,ITEM-142,2,5.25,10.5,0.0,10.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0132694,ORD-013261,ITEM-015,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0936792,ORD-093666,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0513269,ORD-051246,ITEM-115,2,10.0,20.0,0.0,20.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0742337,ORD-074161,ITEM-077,3,14.5,43.5,0.0,43.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0721136,ORD-072038,ITEM-025,3,18.0,54.0,0.0,54.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0751314,ORD-075058,ITEM-032,1,18.5,18.5,0.0,18.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0166878,ORD-016684,ITEM-136,1,3.99,3.99,0.0,3.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0023286,ORD-002341,ITEM-123,1,15.5,15.5,0.0,15.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0510045,ORD-050921,ITEM-127,1,8.5,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0253944,ORD-025424,ITEM-140,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0903554,ORD-090311,ITEM-002,2,14.5,29.0,0.0,29.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0166605,ORD-016654,ITEM-109,1,9.5,9.5,0.0,9.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0158684,ORD-015862,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0395979,ORD-039559,ITEM-077,2,14.5,29.0,0.0,29.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0009955,ORD-001010,ITEM-011,4,18.0,72.0,0.0,72.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0855215,ORD-085483,ITEM-022,3,17.5,52.5,0.0,52.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0630092,ORD-062923,ITEM-077,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0761264,ORD-076066,ITEM-137,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0108150,ORD-010814,ITEM-140,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0349139,ORD-034913,ITEM-002,2,14.5,29.0,0.0,29.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0987781,ORD-098778,ITEM-076,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0804755,ORD-080411,ITEM-054,4,52.0,208.0,0.0,208.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0332469,ORD-033250,ITEM-076,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0629265,ORD-062838,ITEM-120,1,6.99,6.99,0.0,6.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0566364,ORD-056532,ITEM-146,1,7.99,7.99,0.0,7.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0577930,ORD-057692,ITEM-024,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0001711,ORD-000182,ITEM-015,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0499235,ORD-049839,ITEM-023,3,17.0,51.0,0.0,51.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0043755,ORD-004393,ITEM-011,1,18.0,18.0,0.0,18.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0738691,ORD-073793,ITEM-141,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0521181,ORD-052043,ITEM-140,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0906539,ORD-090615,ITEM-132,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0988205,ORD-098822,ITEM-038,3,16.99,50.97,0.0,50.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0671355,ORD-067056,ITEM-101,3,18.0,54.0,0.0,54.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0964598,ORD-096470,ITEM-108,1,9.99,9.99,0.0,9.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0917989,ORD-091769,ITEM-011,2,18.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0370959,ORD-037067,ITEM-033,1,18.0,18.0,0.0,18.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0277801,ORD-027818,ITEM-012,1,11.5,11.5,0.0,11.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0775109,ORD-077445,ITEM-132,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0133718,ORD-013361,ITEM-132,2,13.99,27.98,0.0,27.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0003727,ORD-000380,ITEM-107,1,7.5,7.5,0.0,7.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0107757,ORD-010776,ITEM-001,2,8.99,17.98,0.0,17.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0804835,ORD-080418,ITEM-110,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0329182,ORD-032926,ITEM-112,2,11.0,22.0,0.0,22.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0934075,ORD-093391,ITEM-146,1,7.99,7.99,0.0,7.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0510677,ORD-050986,ITEM-126,4,15.0,60.0,0.0,60.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0949429,ORD-094951,ITEM-136,1,3.99,3.99,0.0,3.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0204140,ORD-020413,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
