location_id,restaurant_name,location_tier,item_id,item_name,category_name,quantity_sold,revenue,cost,gross_profit,contribution_margin_pct,rating_count,avg_rating,quantity_wasted,wastage_cost,wastage_percentage,loc_volume_percentile,loc_margin_percentile,location_menu_classification
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-102,Mushroom & Walnut Bolognese,Vegan & Plant-Based Creations,302,5587.0,1691.1999999999998,3895.8,69.72972972972973,20.0,3.9,42.0,235.20000000000002,12.209302325581394,0.3333333333333333,0.7133333333333334,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-117,Artisanal Macaron Assortment (6pcs),Handcrafted Desserts & Pastries,370,5550.0,1554.0,3996.0,72.0,19.0,3.5789473684210527,30.0,126.0,7.5,0.46,0.78,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-084,Kale Tahini Caesar Roasted Chickpeas,Farm-Fresh Salads & Grain Bowls,383,5358.17,1876.7,3481.47,64.97498213009291,30.0,3.8666666666666667,31.0,151.9,7.487922705314009,0.48333333333333334,0.6,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-047,Dry-Aged Tomahawk Ribeye (36oz),Prime Steaks & Butcher Cuts,40,5000.0,1520.0,3480.0,69.6,1.0,5.0,55.0,2090.0,57.89473684210527,0.02666666666666667,0.7,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-080,Roasted Beet & Goat Cheese Bowl,Farm-Fresh Salads & Grain Bowls,321,4815.0,1733.4,3081.6,64.0,26.0,2.8846153846153846,40.0,216.0,11.080332409972298,0.36,0.56,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-015,Bacon Wrapped Stuffed Dates,Appetizers & Small Plates,354,4779.0,1840.8000000000002,2938.2000000000003,61.481481481481495,19.0,3.210526315789474,19.0,98.8,5.093833780160858,0.44,0.52,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-099,Lentil Shepherd's Pie Sweet Potato,Vegan & Plant-Based Creations,268,4690.0,1393.6000000000001,3296.4,70.28571428571428,13.0,3.6153846153846154,9.0,46.8,3.2490974729241873,0.2866666666666667,0.7333333333333333,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-103,Korean Gochujang Crispy Tofu,Vegan & Plant-Based Creations,323,4683.5,1421.2,3262.2999999999997,69.6551724137931,15.0,4.066666666666666,31.0,136.4,8.757062146892656,0.37333333333333335,0.7066666666666667,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,334,4676.0,1670.0,3006.0,64.28571428571429,13.0,4.153846153846154,43.0,215.0,11.405835543766578,0.3933333333333333,0.5733333333333334,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-072,Whole Grilled Red Snapper Mojo,Chef Specials & Seafood,105,4410.0,1837.5,2572.5,58.333333333333336,8.0,4.0,440.0,7700.0,80.73394495412845,0.08666666666666667,0.43,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-087,Green Goddess Farro Bowl,Farm-Fresh Salads & Grain Bowls,286,4147.0,1372.8,2774.2,66.89655172413794,28.0,3.5714285714285716,16.0,76.8,5.298013245033113,0.32,0.6266666666666667,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-024,Portobello Mushroom Swiss Burger,Artisanal Burgers & Handhelds,260,3900.0,1508.0,2392.0,61.33333333333333,15.0,4.133333333333334,41.0,237.79999999999998,13.621262458471762,0.27,0.5133333333333333,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-096,Roasted Eggplant Harissa Shakshuka,Vegan & Plant-Based Creations,260,3900.0,1170.0,2730.0,70.0,29.0,3.6206896551724137,56.0,252.0,17.72151898734177,0.27,0.7233333333333334,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-035,Black Truffle Tagliolini Caviar,Wood-Fired Pizzas & Pastas,89,3738.0,1023.5,2714.5,72.61904761904762,8.0,3.75,28.0,322.0,23.931623931623932,0.08,0.7933333333333333,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-030,Grilled Halloumi Flatbread,Artisanal Burgers & Handhelds,229,3206.0,1259.5,1946.5,60.71428571428571,13.0,3.6923076923076925,48.0,264.0,17.328519855595665,0.22666666666666666,0.5,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-115,Pecan Pie Bourbon Whipped Cream,Handcrafted Desserts & Pastries,285,2850.0,855.0,1995.0,70.0,14.0,4.357142857142857,9.0,27.0,3.061224489795918,0.31333333333333335,0.7233333333333334,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-029,Truffle Lobster Roll,Artisanal Burgers & Handhelds,83,2822.0,1203.5,1618.5,57.35294117647059,9.0,4.0,75.0,1087.5,47.46835443037975,0.06666666666666667,0.4,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-090,Warm Roasted Butternut Squash Bowl,Farm-Fresh Salads & Grain Bowls,201,2814.0,904.5,1909.5,67.85714285714286,12.0,3.6666666666666665,57.0,256.5,22.093023255813954,0.18333333333333332,0.6466666666666666,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-105,Artisanal Vegan Charcuterie Board,Vegan & Plant-Based Creations,108,2808.0,918.0,1890.0,67.3076923076923,8.0,4.375,52.0,442.0,32.5,0.09333333333333334,0.64,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-051,A5 Miyazaki Japanese Wagyu (4oz),Prime Steaks & Butcher Cuts,29,2755.0,928.0,1827.0,66.3157894736842,0.0,3.6,72.0,2304.0,71.28712871287128,0.006666666666666667,0.62,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-119,Matcha Green Tea Crepe Cake,Handcrafted Desserts & Pastries,227,2610.5,726.4000000000001,1884.1000000000001,72.17391304347827,14.0,3.9285714285714284,448.0,1433.6,66.37037037037037,0.22,0.7866666666666666,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-125,Black Truffle Infused Manhattan,Signature Cocktails & Mocktails,82,2296.0,369.0,1927.0,83.92857142857143,8.0,4.625,0.0,0.0,0.0,0.06,0.98,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-150,Artisanal Kombucha Peach Ginger,Specialty Coffee & Beverages,336,2100.0,604.8000000000001,1495.2,71.2,34.0,3.235294117647059,0.0,0.0,0.0,0.4,0.7533333333333333,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-133,Rare Japanese Whisky Flight (3-pour),Signature Cocktails & Mocktails,36,1980.0,504.0,1476.0,74.54545454545455,2.0,5.0,0.0,0.0,0.0,0.02,0.8066666666666666,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-008,Reserve Osetra Caviar Blinis,Appetizers & Small Plates,30,1950.0,495.0,1455.0,74.61538461538461,1.0,5.0,56.0,924.0,65.11627906976744,0.013333333333333334,0.8133333333333334,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-118,Dark Chocolate Souffle Grand Marnier,Handcrafted Desserts & Pastries,87,1435.5,348.0,1087.5,75.75757575757575,12.0,3.8333333333333335,47.0,188.0,35.07462686567165,0.07333333333333333,0.8266666666666667,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-113,Vintage Champagne Berry Float,Handcrafted Desserts & Pastries,54,1296.0,297.0,999.0,77.08333333333334,9.0,4.222222222222222,42.0,231.0,43.75,0.04,0.84,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-149,Rare Blue Mountain Jamaican Pour-Over,Specialty Coffee & Beverages,78,936.0,195.0,741.0,79.16666666666666,5.0,3.6,0.0,0.0,0.0,0.05333333333333334,0.8866666666666667,Hidden Opportunity
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,307,14736.0,7521.5,7214.5,48.95833333333333,34.0,3.323529411764706,16.0,392.0,4.953560371517028,0.3466666666666667,0.16666666666666666,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-054,Coffee-Crusted Prime Ribeye (14oz),Prime Steaks & Butcher Cuts,282,14664.0,6486.0,8178.0,55.769230769230774,14.0,3.357142857142857,46.0,1058.0,14.02439024390244,0.30666666666666664,0.36666666666666664,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-048,Dry-Aged Bone-in NY Strip (16oz),Prime Steaks & Butcher Cuts,219,12264.0,5694.0,6570.0,53.57142857142857,16.0,3.6875,48.0,1248.0,17.97752808988764,0.2,0.29333333333333333,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,383,10149.5,5055.599999999999,5093.900000000001,50.18867924528302,40.0,3.525,24.0,316.8,5.896805896805897,0.48333333333333334,0.18,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-059,Bistro Hanger Steak Shallot Jus,Prime Steaks & Butcher Cuts,360,10080.0,4860.0,5220.0,51.78571428571429,33.0,3.696969696969697,24.0,324.0,6.25,0.44666666666666666,0.21333333333333335,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,333,8991.0,3829.5,5161.5,57.407407407407405,27.0,3.7037037037037037,54.0,621.0,13.953488372093023,0.38666666666666666,0.4066666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-092,Truffle Wild Mushroom Risotto,Vegan & Plant-Based Creations,386,8878.0,2779.2000000000003,6098.8,68.69565217391305,24.0,4.166666666666667,65.0,468.0,14.412416851441243,0.5,0.66,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-053,Smoked Bone-in Kurobuta Pork Chop,Prime Steaks & Butcher Cuts,256,8704.0,3532.8,5171.2,59.411764705882355,30.0,3.1333333333333333,54.0,745.2,17.419354838709676,0.26,0.4666666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-067,Seafood Paella Valenciana,Chef Specials & Seafood,237,8295.0,3792.0,4503.0,54.285714285714285,35.0,3.257142857142857,390.0,6240.0,62.20095693779905,0.24,0.31,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-065,Jumbo Lump Crab Cakes (2pcs),Chef Specials & Seafood,233,7456.0,3495.0,3961.0,53.125,24.0,3.5416666666666665,327.0,4905.0,58.392857142857146,0.23333333333333334,0.26,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-049,Colorado Rosemary Lamb Chops,Prime Steaks & Butcher Cuts,163,7172.0,3178.5,3993.5,55.68181818181818,10.0,3.8,61.0,1189.5,27.232142857142854,0.13333333333333333,0.36,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,531,7168.5,2548.7999999999997,4619.7,64.44444444444444,49.0,3.7346938775510203,61.0,292.8,10.304054054054054,0.76,0.5866666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-095,Spicy Tofu Peanut Noodle Bowl,Vegan & Plant-Based Creations,430,7095.0,2107.0,4988.0,70.3030303030303,37.0,3.2432432432432434,38.0,186.2,8.11965811965812,0.58,0.74,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-066,Seared Diver Scallops Sweet Corn,Chef Specials & Seafood,185,6660.0,3108.0,3552.0,53.333333333333336,26.0,3.769230769230769,440.0,7392.0,70.39999999999999,0.17333333333333334,0.27666666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-064,Butter Poached Maine Lobster Tail,Chef Specials & Seafood,127,6604.0,2984.5,3619.5,54.807692307692314,9.0,3.6666666666666665,455.0,10692.5,78.1786941580756,0.10666666666666667,0.32,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-043,Burrata Caprese Pizza,Wood-Fired Pizzas & Pastas,322,6601.0,2737.0,3864.0,58.536585365853654,20.0,3.15,477.0,4054.5,59.69962453066333,0.36666666666666664,0.44,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-061,Pan-Seared Chilean Sea Bass,Chef Specials & Seafood,141,6486.0,2608.5,3877.5,59.78260869565217,19.0,3.736842105263158,61.0,1128.5,30.198019801980198,0.12,0.48,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,342,6156.0,3351.6000000000004,2804.3999999999996,45.55555555555555,27.0,3.7777777777777777,397.0,3890.6,53.72124492557511,0.42,0.13333333333333333,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-023,Smoked Brisket Panini,Artisanal Burgers & Handhelds,361,6137.0,2960.2,3176.8,51.76470588235295,23.0,3.4347826086956523,30.0,246.0,7.672634271099745,0.4533333333333333,0.20333333333333334,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,574,6027.0,1836.8000000000002,4190.2,69.52380952380952,52.0,3.9038461538461537,56.0,179.2,8.88888888888889,0.8066666666666666,0.6933333333333334,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-071,Steamed Blue Mussels White Wine,Chef Specials & Seafood,273,6006.0,2593.5,3412.5,56.81818181818182,28.0,3.5714285714285716,414.0,3933.0,60.26200873362445,0.3,0.38,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,353,5648.0,3141.7000000000003,2506.2999999999997,44.375,15.0,3.7333333333333334,297.0,2643.3,45.69230769230769,0.43,0.12,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-018,Prime Wagyu Truffle Burger,Artisanal Burgers & Handhelds,201,5628.0,2311.5,3316.5,58.92857142857143,13.0,1.7692307692307692,35.0,402.5,14.83050847457627,0.18333333333333332,0.44666666666666666,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-027,Chipotle Fish Tacos (3pcs),Artisanal Burgers & Handhelds,338,5577.0,2940.6,2636.4,47.27272727272727,24.0,3.4166666666666665,279.0,2427.3,45.21880064829822,0.41333333333333333,0.14,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,337,5560.5,2628.6,2931.8999999999996,52.72727272727272,20.0,3.0,336.0,2620.7999999999997,49.925705794947994,0.4066666666666667,0.24333333333333335,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,596,5358.04,1907.2,3450.84,64.40489432703004,48.0,3.4583333333333335,53.0,169.6,8.166409861325114,0.8266666666666667,0.58,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-082,Wild Rice & Avocado Harvest Bowl,Farm-Fresh Salads & Grain Bowls,316,4898.0,2370.0,2528.0,51.61290322580645,25.0,3.76,349.0,2617.5,52.48120300751879,0.35333333333333333,0.19,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-028,Cubano Roast Pork Sandwich,Artisanal Burgers & Handhelds,304,4712.0,2188.8,2523.2000000000003,53.5483870967742,28.0,3.9285714285714284,41.0,295.2,11.884057971014492,0.34,0.2866666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-075,Seafood Bouillabaisse Saffron Rouille,Chef Specials & Seafood,121,4477.0,1996.5,2480.5,55.4054054054054,17.0,2.8823529411764706,513.0,8464.5,80.91482649842271,0.1,0.3466666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-074,Fried Softshell Crab Basket,Chef Specials & Seafood,172,4472.0,2064.0,2408.0,53.84615384615385,10.0,3.8,451.0,5412.0,72.3916532905297,0.15666666666666668,0.3,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-010,Smoked Duck Croquettes,Appetizers & Small Plates,269,4304.0,1883.0,2421.0,56.25,30.0,3.8,54.0,378.0,16.718266253869967,0.29333333333333333,0.37333333333333335,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-045,Linguine alle Vongole (Clams),Wood-Fired Pizzas & Pastas,170,4250.0,2040.0,2210.0,52.0,12.0,3.75,651.0,7812.0,79.29354445797807,0.14666666666666667,0.22333333333333333,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-116,Key Lime Tart Graham Crust,Handcrafted Desserts & Pastries,411,3904.5,1109.7,2794.7999999999997,71.57894736842104,31.0,3.967741935483871,33.0,89.1,7.4324324324324325,0.5666666666666667,0.76,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,437,3714.5,742.9,2971.6,80.0,39.0,4.102564102564102,74.0,125.8,14.481409001956946,0.5866666666666667,0.91,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-005,Wild Alaskan Salmon Tartare,Appetizers & Small Plates,175,3675.0,2012.5,1662.5,45.23809523809524,11.0,2.727272727272727,415.0,4772.5,70.33898305084746,0.16666666666666666,0.12666666666666668,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-110,Fresh Wild Berry Pavlova,Handcrafted Desserts & Pastries,225,3037.5,1305.0,1732.5,57.03703703703704,11.0,3.4545454545454546,496.0,2876.7999999999997,68.79334257975034,0.21333333333333335,0.3933333333333333,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-060,Pepper-Crusted Bison Tenderloin,Prime Steaks & Butcher Cuts,52,3016.0,1300.0,1716.0,56.896551724137936,2.0,3.0,63.0,1575.0,54.78260869565217,0.03333333333333333,0.38666666666666666,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-057,Roasted Veal Chop Chanterelles,Prime Steaks & Butcher Cuts,58,2842.0,1276.0,1566.0,55.10204081632652,10.0,3.2,22.0,484.0,27.500000000000004,0.04666666666666667,0.3333333333333333,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-006,Soft-Shell Crab Sliders,Appetizers & Small Plates,139,2710.5,1417.8,1292.7,47.69230769230769,10.0,3.7,430.0,4386.0,75.57117750439367,0.11333333333333333,0.14666666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-014,Spanakopita Herb Triangles,Appetizers & Small Plates,244,2684.0,1098.0,1586.0,59.09090909090909,22.0,3.909090909090909,43.0,193.5,14.982578397212542,0.24666666666666667,0.45666666666666667,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-148,Cold Pressed Green Detox Juice,Specialty Coffee & Beverages,245,2082.5,1004.4999999999999,1078.0,51.76470588235295,21.0,3.619047619047619,412.0,1689.2,62.70928462709284,0.25333333333333335,0.20333333333333334,Low Performer
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,654,11111.46,3400.8,7710.66,69.39376103590348,58.0,3.2758620689655173,18.0,93.6,2.6785714285714284,0.86,0.6733333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,570,9975.0,3135.0,6840.0,68.57142857142857,47.0,3.595744680851064,27.0,148.5,4.522613065326634,0.8,0.6533333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,517,9823.0,3567.3,6255.7,63.68421052631579,36.0,3.5555555555555554,13.0,89.7,2.4528301886792456,0.7333333333333333,0.5533333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-041,Calabrian Sausage Rigatoni,Wood-Fired Pizzas & Pastas,480,9600.0,3264.0,6336.0,66.0,23.0,3.608695652173913,21.0,142.8,4.191616766467066,0.6866666666666666,0.6133333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,609,9439.5,3532.2,5907.299999999999,62.58064516129031,53.0,3.490566037735849,37.0,214.6,5.727554179566564,0.8533333333333334,0.54,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,449,9429.0,3547.1000000000004,5881.9,62.38095238095238,21.0,2.857142857142857,24.0,189.6,5.07399577167019,0.6233333333333333,0.5333333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,658,9205.42,1710.8,7494.620000000001,81.41529664045748,57.0,3.824561403508772,3.0,7.8,0.45385779122541603,0.8766666666666667,0.9533333333333334,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,605,9075.0,1754.5,7320.5,80.66666666666666,41.0,3.1463414634146343,20.0,58.0,3.2,0.8466666666666667,0.9266666666666666,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,542,8672.0,1734.4,6937.6,80.0,48.0,3.8333333333333335,15.0,48.0,2.6929982046678633,0.7766666666666666,0.91,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,520,8060.0,1612.0,6448.0,80.0,40.0,3.575,2.0,6.2,0.38314176245210724,0.7466666666666667,0.91,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,456,7752.0,1641.6000000000001,6110.400000000001,78.82352941176471,33.0,3.393939393939394,32.0,115.2,6.557377049180328,0.6333333333333333,0.8666666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,517,7496.5,2688.4,4808.1,64.13793103448276,29.0,3.7241379310344827,21.0,109.2,3.903345724907063,0.7333333333333333,0.5666666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,391,7038.0,2150.5,4887.5,69.44444444444444,28.0,3.9285714285714284,10.0,55.0,2.493765586034913,0.52,0.68,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,505,6817.5,1262.5,5555.0,81.48148148148148,40.0,4.0,13.0,32.5,2.5096525096525095,0.72,0.96,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,470,6815.0,1316.0,5499.0,80.6896551724138,36.0,3.388888888888889,11.0,30.8,2.2869022869022873,0.66,0.9333333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,526,6312.0,2209.2000000000003,4102.8,65.0,43.0,3.488372093023256,23.0,96.6,4.189435336976321,0.7533333333333333,0.6066666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-131,Yuzu Lavender Gin Tonic,Signature Cocktails & Mocktails,443,6202.0,1196.1000000000001,5005.900000000001,80.71428571428572,37.0,4.0,13.0,35.1,2.850877192982456,0.6066666666666667,0.94,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,387,5998.5,1973.6999999999998,4024.8,67.0967741935484,22.0,3.9545454545454546,21.0,107.1,5.147058823529411,0.5066666666666667,0.6333333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,542,5962.0,1680.2,4281.8,71.81818181818183,52.0,3.5384615384615383,30.0,93.0,5.244755244755245,0.7766666666666666,0.7666666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,731,5482.5,1315.8,4166.7,76.0,57.0,3.807017543859649,7.0,12.600000000000001,0.9485094850948509,0.9066666666666666,0.8333333333333334,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,546,4914.0,1310.3999999999999,3603.6,73.33333333333333,31.0,3.3548387096774195,11.0,26.4,1.9748653500897666,0.7866666666666666,0.8,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,479,4785.21,1341.1999999999998,3444.01,71.97197197197197,35.0,3.857142857142857,14.0,39.2,2.839756592292089,0.6766666666666666,0.7733333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,753,4510.47,941.25,3569.2200000000003,79.13188647746244,61.0,3.80327868852459,6.0,7.5,0.7905138339920948,0.9266666666666666,0.88,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,764,4393.0,916.8,3476.2,79.13043478260869,55.0,3.618181818181818,3.0,3.6,0.3911342894393742,0.9333333333333333,0.8733333333333333,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,503,4275.5,804.8000000000001,3470.7000000000003,81.1764705882353,40.0,3.65,17.0,27.200000000000003,3.2692307692307696,0.7133333333333334,0.9466666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-109,Warm Apple Cinnamon Crisp,Handcrafted Desserts & Pastries,439,4170.5,1229.1999999999998,2941.3,70.5263157894737,26.0,3.769230769230769,24.0,67.2,5.183585313174946,0.5933333333333334,0.7466666666666667,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,593,4145.07,889.5,3255.57,78.54077253218885,43.0,3.3255813953488373,14.0,21.0,2.3064250411861615,0.82,0.8533333333333334,Profit Driver
LOC-005,DineIQ West Loop Bistro,Urban Dining,ITEM-128,Hibiscus Berry Botanical Fizz (Mocktail),Signature Cocktails & Mocktails,461,4144.39,829.8000000000001,3314.59,79.97775305895439,43.0,3.7906976744186047,30.0,54.0,6.109979633401222,0.64,0.8933333333333333,Profit Driver
